,Degree,Id,Label,Modularity Class,Probability,Qid,Topic,b,betweenesscentrality,g,modularity_class,r,size,wID,x,y,Views,Weight,Main topic,Subtopic
492,1.0,158800.0,Влюблён по собственному желанию,27.0,0.8991314172744751,Q4113650,History_and_Society.Military_and_warfare,192.0,0.0,192.0,22.0,192.0,10.0,158800.0,-685.1936599999998,78.93093,1584.0,0.8991314172744751,History_and_Society,Military_and_warfare
493,2.0,158824.0,"Волшебная лампа Аладдина (фильм, 1966)",9.0,0.94500470161438,Q247713,Culture.Media.Films,0.0,3099.0,127.0,13.0,150.0,11.919192,158824.0,2480.0552,642.19,1004.0,1.89000940322876,Culture,Films
494,1.0,158864.0,Выйти замуж за капитана,39.0,0.7371681928634644,Q137665,History_and_Society.Military_and_warfare,133.0,0.0,36.0,26.0,236.0,10.0,158864.0,806.5005,1879.1547,665.0,0.7371681928634644,History_and_Society,Military_and_warfare
495,1.0,158870.0,Время отдыха с субботы до понедельника,8.0,0.7057950496673584,Q4127159,Culture.Media.Media*,15.0,0.0,102.0,11.0,163.0,10.0,158870.0,2226.373,-2978.1638,300.0,0.7057950496673584,Culture,Media*
496,5.0,158877.0,Кафир,16.0,0.3276783227920532,Q629608,Culture.Philosophy_and_religion,18.0,8109.2013500243165,125.0,33.0,98.0,17.676767,158877.0,2038.9070000000002,-1516.3785,2906.0,1.6383916139602661,Culture,Philosophy_and_religion
497,1.0,159017.0,Соллерс (компания),18.0,0.9566442370414734,Q692440,History_and_Society.Society,233.0,0.0,111.0,10.0,132.0,10.0,159017.0,-954.4633,2742.1836,2424.0,0.9566442370414734,History_and_Society,Society
498,2.0,159351.0,Инверсии магнитного поля Земли,2.0,0.4455395638942719,Q1059740,STEM.Biology,167.0,0.0,127.0,29.0,0.0,11.919192,159351.0,-2339.014,661.00073,1304.0,0.8910791277885438,STEM,Biology
499,2.0,159937.0,Средний класс,19.0,0.6001983880996704,Q241588,History_and_Society.Society,192.0,3099.0,192.0,17.0,192.0,11.919192,159937.0,2307.6687,-719.4502,4849.0,1.2003967761993408,History_and_Society,Society
500,4.0,159966.0,Ворон (стихотворение),17.0,0.9496793746948242,Q22726,Culture.Literature,233.0,13024.7133707167,134.0,22.0,0.0,15.757576,159966.0,-1234.8141,-2677.6375,2827.0,3.798717498779297,Culture,Literature
501,2.0,160095.0,Штирия (земля),3.0,0.960371196269989,Q41358,Geography.Regions.Europe.Europe*,94.0,1064.273482935474,158.0,25.0,0.0,11.919192,160095.0,2155.6511,2286.1753,1089.0,1.920742392539978,Geography,Europe*
502,1.0,160691.0,Гусарская баллада,16.0,0.9324633479118348,Q2369847,Culture.Media.Media*,18.0,0.0,125.0,10.0,98.0,10.0,160691.0,1730.7506,-1997.368,1738.0,0.9324633479118348,Culture,Media*
503,3.0,161253.0,"Анкор, ещё анкор! (фильм)",2.0,0.812877357006073,Q4066484,Culture.Media.Films,167.0,15552.15091592214,127.0,3.0,0.0,13.838384,161253.0,-2420.8579999999997,1083.2198,1002.0,2.438632071018219,Culture,Films
504,1.0,161316.0,Добряки,2.0,0.8519628047943115,Q4163902,Culture.Media.Media*,167.0,0.0,127.0,1.0,0.0,10.0,161316.0,-2882.3843,1224.9807,505.0,0.8519628047943115,Culture,Media*
505,3.0,161357.0,"Дон Сезар де Базан (фильм, 1989)",16.0,0.9802908897399902,Q4166026,Culture.Media.Films,18.0,1555.3603795538074,125.0,3.0,98.0,13.838384,161357.0,1750.7137,-2014.9504,1281.0,2.9408726692199707,Culture,Films
506,8.0,161467.0,"Тарасов, Анатолий Владимирович",29.0,0.9481645226478576,Q264127,Culture.Biography.Biography*,182.0,224571.46083835675,168.0,4.0,0.0,23.434343,161467.0,1531.6629999999998,-228.62937999999997,2956.0,7.58531618118286,Culture,Biography*
507,1.0,162056.0,"Александров, Григорий Васильевич (режиссёр)",18.0,0.99567848443985,Q561459,Culture.Biography.Biography*,233.0,0.0,111.0,28.0,132.0,10.0,162056.0,-1174.9989,2853.3984,2721.0,0.99567848443985,Culture,Biography*
508,2.0,162435.0,"Флеминг, Ян",20.0,0.9992306232452391,Q82104,Culture.Biography.Biography*,234.0,2343.7051309858857,159.0,29.0,0.0,11.919192,162435.0,-3347.0562,-1394.5576,2423.0,1.9984612464904783,Culture,Biography*
509,2.0,162490.0,"Тейлор, Закари",9.0,0.9990700483322144,Q11896,Culture.Biography.Biography*,0.0,0.0,127.0,18.0,150.0,11.919192,162490.0,3198.9917,407.23306,1171.0,1.9981400966644287,Culture,Biography*
510,7.0,162925.0,"Христенко, Виктор Борисович",18.0,0.99219411611557,Q317667,Culture.Biography.Biography*,233.0,7621.237177231161,111.0,10.0,132.0,21.515152,162925.0,190.81833,2989.602000000001,4257.0,6.94535881280899,Culture,Biography*
511,4.0,163544.0,Форос,19.0,0.9967369437217712,Q1437932,Geography.Regions.Europe.Eastern_Europe,192.0,31491.763908619632,192.0,7.0,192.0,15.757576,163544.0,2078.9373,-738.8941,1984.0,3.986947774887085,Geography,Eastern_Europe
512,2.0,163677.0,Шетландские острова,6.0,0.994455099105835,Q47134,Geography.Regions.Europe.Northern_Europe,192.0,27819.0,192.0,23.0,192.0,11.919192,163677.0,-1456.7457,2166.0862,1204.0,1.98891019821167,Geography,Northern_Europe
513,1.0,163767.0,Здравствуй и прощай,39.0,0.9615437984466552,Q4190048,History_and_Society.Military_and_warfare,133.0,0.0,36.0,26.0,236.0,10.0,163767.0,920.8015,1899.9851,822.0,0.9615437984466552,History_and_Society,Military_and_warfare
514,4.0,163770.0,"Здравствуйте, я ваша тётя!",17.0,0.9905974268913268,Q4190055,Culture.Media.Films,233.0,6205.0,134.0,22.0,0.0,15.757576,163770.0,-1268.2766,-2826.7527,1963.0,3.962389707565307,Culture,Films
515,3.0,163776.0,Зигзаг удачи,16.0,0.9263137578964232,Q4191769,Culture.Media.Media*,18.0,6197.0,125.0,10.0,98.0,13.838384,163776.0,1511.0616,-1686.5289,1809.0,2.7789412736892696,Culture,Media*
516,2.0,163799.0,"Золушка (фильм, 1947)",18.0,0.8519628047943115,Q620231,Culture.Media.Media*,233.0,3099.0,111.0,28.0,132.0,11.919192,163799.0,-574.0613400000002,2668.7173,2869.0,1.703925609588623,Culture,Media*
517,4.0,163830.0,Иван Бровкин на целине,39.0,0.7431780099868774,Q4195557,History_and_Society.Military_and_warfare,133.0,3095.5,36.0,26.0,236.0,15.757576,163830.0,701.47675,2083.8486,2684.0,2.9727120399475098,History_and_Society,Military_and_warfare
518,2.0,163851.0,"Идеальный муж (фильм, 1980)",16.0,0.91965252161026,Q4197862,Culture.Media.Films,18.0,14279.897152159429,125.0,3.0,98.0,11.919192,163851.0,1532.9469,-1845.1986,428.0,1.83930504322052,Culture,Films
519,2.0,164413.0,"Гулая, Инна Иосифовна",39.0,0.9863731861114502,Q4151791,Culture.Biography.Biography*,133.0,3099.0,36.0,3.0,236.0,11.919192,164413.0,669.8335599999998,2170.225,6963.0,1.9727463722229004,Culture,Biography*
520,5.0,164589.0,Зверобой (фильм),11.0,0.9626831412315368,Q4189611,Culture.Media.Films,192.0,9294.0,192.0,1.0,192.0,17.676767,164589.0,1580.1044,-651.9975599999998,1195.0,4.813415706157683,Culture,Films
521,1.0,164605.0,В моей смерти прошу винить Клаву К.,15.0,0.8354935646057129,Q4101740,Culture.Media.Films,192.0,0.0,192.0,11.0,192.0,10.0,164605.0,1165.0681,-1846.1199,1966.0,0.8354935646057129,Culture,Films
522,2.0,164958.0,Конец операции «Резидент»,8.0,0.8706072568893433,Q4230752,Culture.Media.Media*,15.0,3099.0,102.0,10.0,163.0,11.919192,164958.0,1756.1689999999999,-2744.772,703.0,1.7412145137786865,Culture,Media*
523,3.0,164972.0,Королева бензоколонки,2.0,0.9697954058647156,Q1965438,Culture.Media.Films,167.0,17769.287058143003,127.0,3.0,0.0,13.838384,164972.0,-3007.994,671.5394,3038.0,2.9093862175941467,Culture,Films
524,5.0,164988.0,Красные дипкурьеры,17.0,0.8267217874526978,Q4239350,History_and_Society.Military_and_warfare,233.0,89777.37238829967,134.0,22.0,0.0,17.676767,164988.0,-1031.8977,-2450.4675,241.0,4.133608937263489,History_and_Society,Military_and_warfare
525,1.0,164995.0,Криминальный квартет,9.0,0.9648651480674744,Q4241041,Culture.Media.Films,0.0,0.0,127.0,13.0,150.0,10.0,164995.0,3145.8975,226.05552999999998,668.0,0.9648651480674744,Culture,Films
526,3.0,164998.0,"Криминальный талант (фильм, 1988)",3.0,0.9241518378257751,Q4241042,Culture.Media.Media*,94.0,33662.96866173654,158.0,16.0,0.0,13.838384,164998.0,2097.1582,2181.999,999.0,2.7724555134773254,Culture,Media*
527,8.0,165011.0,Кубанские казаки (фильм),2.0,0.7606606483459473,Q2368465,Culture.Media.Media*,167.0,52768.02615709419,127.0,3.0,0.0,23.434343,165011.0,-2828.7576,805.9766,2312.0,6.085285186767578,Culture,Media*
528,1.0,165030.0,Ларец Марии Медичи (фильм),18.0,0.8519628047943115,Q4254495,Culture.Media.Media*,233.0,0.0,111.0,10.0,132.0,10.0,165030.0,-1106.971,2642.448,890.0,0.8519628047943115,Culture,Media*
529,1.0,165574.0,"Франко, Иван Яковлевич",37.0,0.9688661694526672,Q332462,Culture.Biography.Biography*,192.0,0.0,192.0,16.0,192.0,10.0,165574.0,-1271.1382,1547.9838,3710.0,0.9688661694526672,Culture,Biography*
530,4.0,165621.0,"Рогожкин, Александр Владимирович",37.0,0.9988405108451844,Q1376875,Culture.Biography.Biography*,192.0,4778.328213822567,192.0,3.0,192.0,15.757576,165621.0,-1972.6959,1641.8053,1964.0,3.9953620433807377,Culture,Biography*
531,2.0,165793.0,"Даниэль, Юлий Маркович",27.0,0.99219411611557,Q435770,Culture.Biography.Biography*,192.0,3099.0,192.0,22.0,192.0,11.919192,165793.0,-815.0065,198.23985,1078.0,1.98438823223114,Culture,Biography*
532,2.0,165931.0,Пулково (авиапредприятие),7.0,0.9579222798347472,Q1200975,History_and_Society.Transportation,192.0,0.0,192.0,31.0,192.0,11.919192,165931.0,2570.8052,-134.08623,393.0,1.9158445596694944,History_and_Society,Transportation
533,1.0,166137.0,Паладин,32.0,0.5312193632125854,Q470845,Culture.Philosophy_and_religion,192.0,0.0,192.0,38.0,192.0,10.0,166137.0,-658.2651400000002,936.12555,2934.0,0.5312193632125854,Culture,Philosophy_and_religion
534,2.0,166166.0,Чебурашка (мультфильм),18.0,0.9967369437217712,Q4508116,Culture.Media.Films,233.0,12384.0,111.0,16.0,132.0,11.919192,166166.0,26.452127,2622.0732,1193.0,1.9934738874435425,Culture,Films
535,3.0,166167.0,Крокодил Гена (мультфильм),18.0,0.9919480085372924,Q1965370,Culture.Media.Films,233.0,0.0,111.0,16.0,132.0,13.838384,166167.0,-617.92706,3425.4421,1905.0,2.975844025611877,Culture,Films
536,2.0,166264.0,"Меня это не касается… (фильм, 1976)",10.0,0.9099169969558716,Q15270746,Culture.Media.Media*,71.0,3099.0,78.0,9.0,195.0,11.919192,166264.0,435.37134000000003,-1846.9856,213.0,1.8198339939117432,Culture,Media*
537,1.0,166280.0,Остров ржавого генерала,18.0,0.9890230894088744,Q4338876,Culture.Media.Media*,233.0,0.0,111.0,16.0,132.0,10.0,166280.0,145.86697,3044.5266,714.0,0.9890230894088744,Culture,Media*
538,2.0,167293.0,"Мио, мой Мио (фильм)",39.0,0.9871888160705566,Q2368378,Culture.Media.Films,133.0,7266.120846197176,36.0,16.0,236.0,11.919192,167293.0,1010.47955,1554.2562,2721.0,1.9743776321411133,Culture,Films
539,1.0,167932.0,Классик (фильм),18.0,0.9814634323120116,Q4223009,Culture.Media.Media*,233.0,0.0,111.0,10.0,132.0,10.0,167932.0,-372.65875,2492.5564,5132.0,0.9814634323120116,Culture,Media*
540,1.0,167963.0,"Купер, Джеймс Фенимор",11.0,0.9992778301239014,Q167856,Culture.Biography.Biography*,192.0,0.0,192.0,1.0,192.0,10.0,167963.0,1422.5758,-1194.1628,2866.0,0.9992778301239014,Culture,Biography*
541,29.0,168153.0,Назгулы,38.0,0.9899964332580566,Q308661,Culture.Literature,192.0,1.1793095793095796,192.0,32.0,192.0,63.737373,168153.0,901.7591,-3531.165,1876.0,28.709896564483643,Culture,Literature
542,9.0,168205.0,Польская Народная Республика,31.0,1.0000100135803225,Q211274,Geography.Regions.Europe.Eastern_Europe,77.0,173985.96259605832,0.0,1.0,255.0,25.353535,168205.0,590.36316,-1334.6615,2447.0,9.000090122222902,Geography,Eastern_Europe
543,31.0,168300.0,Бильбо Бэггинс,38.0,0.9688661694526672,Q185737,Culture.Literature,192.0,88231.87624000637,192.0,32.0,192.0,67.57576,168300.0,1070.3188,-2908.7021,1952.0,30.034851253032684,Culture,Literature
544,3.0,168609.0,"Ясин, Евгений Григорьевич",33.0,0.9914325475692748,Q2041203,Culture.Biography.Biography*,23.0,3937.496403796949,140.0,21.0,0.0,13.838384,168609.0,-641.65674,1553.7382,1272.0,2.9742976427078243,Culture,Biography*
545,3.0,168618.0,"Мы, нижеподписавшиеся",8.0,0.9046605229377748,Q4309242,Culture.Media.Media*,15.0,26874.085701270425,102.0,10.0,163.0,13.838384,168618.0,2168.832000000001,-2366.3977,2044.0,2.7139815688133244,Culture,Media*
546,3.0,168621.0,"Мэри Поппинс, до свидания",20.0,0.9883227348327636,Q3736971,Culture.Media.Media*,234.0,77102.76393896801,159.0,29.0,0.0,13.838384,168621.0,-3765.337,-1842.9961,3025.0,2.9649682044982906,Culture,Media*
547,2.0,169479.0,Инта,16.0,0.9987257122993468,Q142996,History_and_Society.Society,18.0,3548.273829525887,125.0,18.0,98.0,11.919192,169479.0,2177.5059,-1431.5367,2552.0,1.9974514245986936,History_and_Society,Society
548,2.0,169509.0,Учебный год,8.0,0.94500470161438,Q915466,History_and_Society.Education,15.0,3099.0,102.0,21.0,163.0,11.919192,169509.0,2382.2935,-2684.7544,3546.0,1.89000940322876,History_and_Society,Education
549,2.0,169553.0,"Боровик, Артём Генрихович",30.0,0.9566442370414734,Q4094240,Culture.Biography.Biography*,208.0,141.27396827876004,65.0,10.0,227.0,11.919192,169553.0,-1238.2744,61.665714,3139.0,1.9132884740829468,Culture,Biography*
550,2.0,169841.0,"Леннокс, Энни",3.0,1.0000100135803225,Q151231,Culture.Biography.Biography*,94.0,4910.239858866089,158.0,16.0,0.0,11.919192,169841.0,1767.7831,2384.333,1982.0,2.000020027160645,Culture,Biography*
551,7.0,170537.0,Иловайск,41.0,0.9994742274284364,Q2415345,Geography.Regions.Europe.Eastern_Europe,153.0,9706.203091581841,95.0,8.0,155.0,21.515152,170537.0,-2686.897,-2428.3757,2200.0,6.996319591999055,Geography,Eastern_Europe
552,2.0,170632.0,Торез (город),41.0,0.9964163899421692,Q162084,Geography.Regions.Europe.Eastern_Europe,153.0,0.0,95.0,8.0,155.0,11.919192,170632.0,-2528.991,-2719.1252,1606.0,1.9928327798843384,Geography,Eastern_Europe
553,6.0,170789.0,Подольская губерния,8.0,0.9770326614379884,Q277861,Geography.Regions.Europe.Eastern_Europe,15.0,88385.02856204323,102.0,10.0,163.0,19.595959,170789.0,1897.908,-2985.3079,2212.0,5.862195968627931,Geography,Eastern_Europe
554,3.0,170862.0,Секешфехервар,26.0,0.9783946871757508,Q130212,Geography.Regions.Europe.Europe*,0.0,9292.999999999998,65.0,2.0,253.0,13.838384,170862.0,-1065.0046,-1549.2793,1341.0,2.9351840615272526,Geography,Europe*
555,2.0,170879.0,"Плевако, Фёдор Никифорович",3.0,0.991162657737732,Q1965554,Culture.Biography.Biography*,94.0,0.0,158.0,9.0,0.0,11.919192,170879.0,1768.7120000000002,1963.2156,2385.0,1.982325315475464,Culture,Biography*
556,1.0,171187.0,"Дикон, Джон",9.0,0.9958112239837646,Q192103,Culture.Biography.Biography*,0.0,0.0,127.0,29.0,150.0,10.0,171187.0,2493.948,833.8788,2788.0,0.9958112239837646,Culture,Biography*
557,1.0,171578.0,Школьный вальс (фильм),21.0,0.7718535065650941,Q4525296,History_and_Society.Military_and_warfare,132.0,0.0,136.0,3.0,0.0,10.0,171578.0,-3121.8779999999997,-531.7463,3344.0,0.7718535065650941,History_and_Society,Military_and_warfare
558,10.0,171593.0,Шумный день,39.0,0.9539760947227478,Q4527811,Culture.Media.Media*,133.0,32701.21579218488,36.0,3.0,236.0,27.272728000000004,171593.0,1332.9937,1358.0626,583.0,9.539760947227478,Culture,Media*
559,1.0,173191.0,"Овечкина, Татьяна Николаевна",31.0,0.9991540908813475,Q441965,Culture.Biography.Biography*,77.0,0.0,0.0,1.0,255.0,10.0,173191.0,441.67044000000004,-1051.0339,479.0,0.9991540908813475,Culture,Biography*
560,2.0,173194.0,"Перхун, Сергей Владимирович",25.0,0.9924327731132508,Q1372381,Culture.Biography.Biography*,192.0,0.0,192.0,4.0,192.0,11.919192,173194.0,71.06322,-611.6763,3478.0,1.9848655462265017,Culture,Biography*
561,1.0,173251.0,Звуковой барьер,13.0,0.2689514458179474,Q1031651,STEM.Biology,192.0,0.0,192.0,15.0,192.0,10.0,173251.0,-160.56564,-2076.0881,2648.0,0.2689514458179474,STEM,Biology
562,12.0,173494.0,Военно-морской флот Российской Федерации,11.0,0.9399233460426332,Q465283,History_and_Society.Military_and_warfare,192.0,47206.74120797682,192.0,5.0,192.0,31.111109999999996,173494.0,1783.5034,-1225.7383,6629.0,11.279080152511598,History_and_Society,Military_and_warfare
563,2.0,174479.0,"Кристенсен, Хейден",32.0,1.0000100135803225,Q192812,Culture.Biography.Biography*,192.0,0.0,192.0,38.0,192.0,11.919192,174479.0,-881.5518,632.2346,7523.0,2.000020027160645,Culture,Biography*
564,1.0,175089.0,"Джексон, Эндрю",1.0,0.9986850023269652,Q11817,Culture.Biography.Biography*,0.0,0.0,153.0,6.0,89.0,10.0,175089.0,2338.2883,1417.0145,2265.0,0.9986850023269652,Culture,Biography*
565,4.0,175724.0,Англо-занзибарская война,21.0,0.8740872144699097,Q170850,History_and_Society.Military_and_warfare,132.0,44272.910531641974,136.0,12.0,0.0,15.757576,175724.0,-3411.1018,-478.40308,1477.0,3.4963488578796387,History_and_Society,Military_and_warfare
566,3.0,175901.0,Регенерация,19.0,0.5156299471855164,Q193119,STEM.Medicine_&_Health,192.0,3099.0,192.0,17.0,192.0,13.838384,175901.0,1908.5786,-611.4602,2717.0,1.546889841556549,STEM,Medicine_&_Health
567,13.0,176315.0,Ноттингем Форест,26.0,0.9099169969558716,Q19490,Culture.Sports,0.0,4783.590604197784,65.0,2.0,253.0,33.030304,176315.0,-1028.8748,-740.9565,2433.0,11.82892096042633,Culture,Sports
568,1.0,176354.0,Даниил Романович Галицкий,26.0,0.9879562258720398,Q58607,Culture.Biography.Biography*,0.0,0.0,65.0,2.0,253.0,10.0,176354.0,-2277.087,-942.791,3819.0,0.9879562258720398,Culture,Biography*
