Id,Label,modularity_class,Cluster,Degree,clustering
3442849,List_of_Monday_Night_Football_results_(1970?89),19,0,6,0.666667
1242373,Adam_Archuleta,19,0,4,0.333333
4655583,Submarine_hull,26,8,2,1
416737,List_of_people_from_Alabama,19,0,2,0
17173489,Olivet_University,3,2,1,0
33570913,Jordan_Rodgers,19,0,1,0
26772525,Alireza_Faghani,11,1,1,0
51158637,Thisai_Maariya_Paravaigal,6,13,2,0
57917817,Heat_Flow_and_Physical_Properties_Package,17,3,13,0.692308
20415977,Patuxet,6,5,7,0.952381
16385079,List_of_players_with_eight_or_more_points_in_an_NHL_game,19,0,1,0
3683731,Ship_Ahoy,6,5,1,0
24113641,Ater_Majok,3,2,2,0
421565,Delta_II,17,3,13,0.333333
20756833,Group_mind_(science_fiction),4,4,3,0.333333
25244331,2009_Lakewood_shooting,3,2,3,0.333333
14931889,2008_Missouri_Tigers_football_team,19,0,5,0.1
110525,"Mililani,_Hawaii",19,0,2,1
7255309,UFC_66,20,4,4,0.5
6941877,Annastacia_Palaszczuk,3,6,2,0
36297225,Wimpie_van_der_Walt,12,1,5,0.4
23631363,Owen_Franks,12,1,1,0
9069401,1992_Landers_earthquake,8,16,4,0.5
3566083,New_England_Patriots_Radio_Network,19,0,7,0.428571
1334579,Sentinelese,5,9,30,0.347126
28970361,Alec_Burks,9,12,3,0.333333
58619599,Joe_Burrow,19,0,1,0
59136383,TJ_Cox,3,2,10,0.6
48447577,2016_Houston_Texans_season,19,0,13,0.051282
16998931,John_McDermott_(boxer),15,3,1,0
25761927,Adrian_Clayborn,19,0,3,0.333333
17084887,History_of_rugby_union_matches_between_Australia_and_England,12,1,3,0
634847,Milford_Haven,11,1,3,0.333333
742611,Tana_Umaga,12,1,7,0.333333
38564167,Beautiful_World_(Connie_Talbot_album),23,7,3,1
172553,French_literature,6,5,1,0
3103101,Matt_Dunigan,19,0,28,0.439153
31746851,Jamie_George,12,1,15,0.266667
18938425,Akhisar_Belediyespor,15,3,2,0
287485,Madeleine_Carroll,4,4,1,0
558295,Roy_Kellerman,6,5,3,0.666667
39024639,Sarah_Kustok,19,0,1,0
44401343,List_of_Minnesota_Golden_Gophers_bowl_games,19,0,8,0.392857
24810205,List_of_Chicago_Bears_broadcasters,19,0,13,0.448718
1488123,Chicago_Public_Schools,3,2,2,0
2723081,Corrupted_Blood_incident,29,6,1,0
28649531,Liam_Boyce,11,1,3,0
4301459,Satellite_Awards,28,2,9,0.055556
989749,Marvin_Harris,30,6,2,0
34166203,The_Story_of_Santa_Claus,2,4,1,0
2279413,Utility_model,15,3,1,0
8039397,France_in_the_Junior_Eurovision_Song_Contest,13,3,18,0.888889
17050933,Amanda_Carpenter,3,2,5,0.8
54619953,Jordon_Steele-John,29,6,7,0.52381
52035199,2017_Texas_A&M_Aggies_football_team,19,0,12,0.257576
2937651,Greater_Manchester_Built-up_Area,14,9,9,0.972222
43457783,Karl_Toko_Ekambi,11,1,3,1
27919619,Michael_Pineda,21,2,2,0
18399729,Kathryn_Tappen,19,0,2,0
718119,Michael_Young_(baseball),21,2,3,0
49916837,Ethan_Happ,19,12,3,0
44142225,Washington_State_Cougars_football_statistical_leaders,19,0,5,0.1
94741,"Tishomingo_County,_Mississippi",3,2,18,0.751634
51015275,Julia_Banks,29,6,3,0.666667
603633,Pnau,1,11,2,1
329881,War_Plan_Orange,24,3,3,0.333333
9523513,Samuel_S._Hinds,6,5,1,0
3741169,Florida?Miami_football_rivalry,19,0,11,0.309091
2728807,Emma_Donovan,1,11,1,0
4392663,Mike_Brey,9,12,5,0.3
51501185,Millennial_whoop,1,11,1,0
40738107,Benjamin_Kololli,11,1,1,0
47699429,Adam_Masina,11,1,3,0.666667
33879481,1968_Yale_vs._Harvard_football_game,19,0,6,0.4
17994721,List_of_Texas_A&M_Aggies_football_seasons,19,0,11,0.4
48784525,Alex_Lozowski,12,1,4,0.5
233529,Aftershock,8,16,2,1
1846915,Stadion_Maksimir,11,1,4,0.333333
14452341,Bureau_of_Missing_Persons,6,5,2,0
40890145,Jonathan_Smith_(American_football_coach),19,0,4,0.5
51012269,Laval_Rouge_et_Or_football,19,0,6,0.6
48388249,Glen_Kamara,11,1,2,1
58776821,Almond_Eye,20,4,1,0
4669089,Dave_Maloney,31,18,1,0
7007237,Mom?ilo_?uji?,15,3,2,0
55160159,Ulysses_Llanez,0,1,1,0
5730869,Keith_Andrews_(footballer),0,1,1,0
4843595,Peter_Coates,14,9,2,1
564011,Paul_von_Lettow-Vorbeck,15,3,2,1
51384351,Kristian_Pedersen,0,1,1,0
39353,Operetta,2,4,3,0
383833,Implosion_(mechanical_process),26,8,1,0
48208945,2016_World_Cup_of_Golf,20,4,2,0
56057919,2018_TCU_Horned_Frogs_football_team,19,0,6,0.2
1220461,Brian_Moore_(rugby_union),11,1,2,0
9663393,Croatia_Davis_Cup_team,20,4,12,0.409091
1798617,Wally_Backman,21,2,3,0.333333
2468403,Eva_Renzi,6,5,2,1
7848203,Mike_Sanford_Sr.,19,0,3,0.333333
761125,Kenny_Logan,12,1,4,0.333333
57448311,Armenia_in_the_Junior_Eurovision_Song_Contest_2018,13,3,19,0.894737
53337151,A_Bigger_Splash_(1974_film),11,1,8,1
664601,Alfre_Woodard,2,4,6,0.666667
1331043,Gregor_Townsend,12,1,7,0.142857
36555995,Neil_Reed,9,12,2,0
24676727,Yusei_Kikuchi,3,2,1,0
2311927,Running_the_gauntlet,1,7,1,0
12064551,Shane_Nicholson_(singer),1,11,1,0
46974185,Math?as_Su?rez,11,1,1,0
11615451,Murder_of_Kelsey_Smith,19,0,1,0
23829,Pope_Adrian_V,15,3,8,0.892857
4903695,Alexander_Chaplin,20,4,1,0
877045,Flat_Rock_Assembly_Plant,21,2,1,0
1169577,Ona_Munson,4,4,1,0
5863477,Jes?s_Montero,21,2,1,0
5967843,George_Perles,19,0,1,0
24300269,Track_29,23,7,15,0.790476
57014419,Disney+,2,4,7,0.428571
233203,Dana_International,11,17,2,1
12272453,Honky_Tonk_(1941_film),4,4,1,0
55999203,Franco_Escobar,0,1,7,1
1915099,Pat_Haden,19,0,9,0.111111
33093,Eddie_Chapman,23,7,2,0
3391625,Dominique_Sanda,23,7,5,0.9
850653,Julie_Covington,2,4,3,0
11736815,Jos?_?ngel_Crespo,15,3,3,1
974213,Paper_Lion,19,0,5,0.9
3270351,Renato_Sobral,20,4,2,1
21246499,Aline_MacMahon,6,5,2,1
105101,"Roanoke,_Alabama",19,0,2,0
59187109,2019_AAF_QB_Draft,19,0,7,0.047619
32639525,Chris_Jones_(punter),19,0,6,0.666667
357685,Quaternary_numeral_system,7,3,1,0
44401361,2015_St._Louis_Rams_season,19,0,10,0.288889
6211433,Polignano_a_Mare,11,17,1,0
58895905,Guava_Island,2,4,1,0
42607895,Denise_Coates,14,9,4,0.333333
41617665,List_of_Florida_State_Seminoles_bowl_games,19,0,7,0.666667
5735467,Body_Snatchers_(1993_film),24,3,1,0
2094707,Aarhus_Gymnastikforening,11,1,2,0
49672783,Xavien_Howard,19,0,2,0
4508331,Oshawa_Car_Assembly,21,2,8,0.5
2889567,Steve_Hutchins,29,6,1,0
50931261,Poppy_(entertainer),1,11,2,0
34252965,List_of_USC_Trojans_bowl_games,19,0,8,0.285714
41778913,Fiston_Abdul_Razak,11,1,4,0.166667
40628663,Anne_Thompson_(journalist),16,8,2,1
570103,1986_California_Proposition_65,3,2,2,0
13238985,Siege_of_the_Saxons,2,7,3,0
2719259,Dallas_Cowboys_Ring_of_Honor,19,0,5,0.2
59143029,2018_AFF_Championship_knockout_stage,11,1,11,0.127273
490409,Argentine_Navy,26,8,15,0.228571
56173457,Bruno_Fernando,9,12,6,0.4
16128317,Efrain_Escudero,20,4,1,0
41094117,Vedat_Muriqi,11,1,1,0
451711,Robert_Pittenger,3,2,2,0
558101,Bulgar_language,15,3,3,0
36519679,Alexander_family_hostage_crisis,3,2,1,0
47541827,Cristian_Ganea,15,3,1,0
771113,Yale_Bowl,19,0,6,0.333333
3091485,Collector_road,10,10,4,0.5
1890485,Juliet_Richardson,9,12,1,0
35642069,Akiem_Hicks,19,0,6,0.4
30874765,Western_Michigan_University_Cooley_Law_School,3,2,2,0
1873811,Kinnick_Stadium,19,0,6,0.066667
4245743,Kalabhra_dynasty,10,10,1,0
27291991,Jack_Lopresti,1,2,7,0.285714
3264823,Jesse_Sapolu,19,0,3,1
6501675,Natalie_Pinkham,15,3,3,0.333333
449063,Robert_Michels,30,6,5,0.3
692461,Charlie_Ruggles,6,5,2,0
37095477,Kim_Gi-jung,20,4,3,1
41706619,Morgan_Moses,19,0,1,0
33201331,The_Hare_with_Amber_Eyes,15,3,2,1
17066135,Courage_of_Lassie,4,4,3,0
6394253,Vieirinha,15,3,6,0.2
45411265,Nadiem_Amiri,15,3,1,0
21501195,1997_North_Carolina_Tar_Heels_football_team,19,0,7,0.666667
1456085,Darren_Clarke,20,4,1,0
895015,Erik_Bj?rnsson,27,14,1,0
10995177,Conerly_Trophy,19,0,1,0
2300127,Third_Girl,6,5,5,0.5
1307551,Kyle_Korver,9,12,4,0.166667
14967047,Emily_Warfield,6,5,1,0
4046371,List_of_NFL_on_NBC_commentator_pairings,19,0,5,0
57401841,France_in_the_Junior_Eurovision_Song_Contest_2018,13,3,19,0.877193
22888547,John_Wall_(basketball),9,12,6,0.133333
1410969,Charley_Grapewin,4,4,2,0
24849387,"Kike_(footballer,_born_November_1989)",11,1,4,1
8076451,Big_Ten_Conference_football_individual_awards,19,0,3,0
28151059,Battle_of_the_Holme,27,14,4,0.333333
251849,Bob_Rae,15,3,1,0
9937,Kingdom_of_Essex,27,14,11,0.581818
28913,Steve_Bracks,29,6,10,0.444444
4556331,Russell_Martin_(footballer),11,1,2,0
55595909,Edon_Zhegrova,11,1,2,0
2319409,60th_Academy_Awards,23,7,7,0.619048
9560579,Spencer_Tillman,19,0,1,0
21182987,James_Chester,11,1,6,0.333333
6945229,Valerian_Trifa,15,3,2,1
6190365,Gord_Murphy,31,18,1,0
39897911,Wil_Trapp,11,1,2,1
52873869,2019_Africa_Cup_of_Nations_qualification_Group_J,11,1,11,0.709091
38735239,Skins_Game_(PGA_Tour),20,4,3,0.333333
398603,Semang,5,9,12,0.80303
43675789,Bj?rn_Maars_Johnsen,11,1,1,0
781097,Battle_of_Tanga,15,3,2,1
19063373,Charleston_Classic,6,5,2,1
147359,Mervyn_LeRoy,3,22,2,0
31487529,Banana_Yaya,11,1,4,0.5
23939531,Austin_Scott_(politician),17,15,5,1
51506759,Tommylee_Lewis,19,0,1,0
13631295,Dolly_Thakore,16,8,2,1
208621,Azov,15,3,2,0
34015287,Willie_Fritz,19,0,1,0
55949313,Netherlands_in_the_Junior_Eurovision_Song_Contest_2018,13,3,19,0.888889
56897859,Jordan_Poole,9,12,5,0.3
57975947,2019_Outback_Bowl,19,0,10,0.6
25591459,Shazahn_Padamsee,16,8,4,0.833333
1291763,Jawbreaker_(band),3,2,1,0
12752269,Charlie_Daniels_(footballer),0,1,6,0.6
40620775,"Tommy_Smith_(footballer,_born_1992)",0,1,4,0.333333
47178967,Grimes_discography,1,11,7,0.52381
259761,"Rhinebeck_(village),_New_York",10,10,9,0.722222
5609153,Stephen_Constantine,11,1,2,0
38934379,T._J._Jones,19,0,2,0
3361801,Alan_Dershowitz,3,2,12,0.136364
19211,Mayotte,15,3,3,0
199933,Eric_Cantona,15,3,5,0
11109719,?verton_Santos,0,1,1,0
1773369,Chiwetel_Ejiofor,2,4,10,0.6
21377251,2016_United_States_presidential_election,3,2,48,0.083333
52569493,Christian_Wilkins,19,0,9,0.138889
40780343,Kerser,1,11,1,0
41156443,Vishudhan,6,5,1,0
40153699,Elysium_Planitia,17,3,23,0.683794
55972865,Jimmy_Lake,19,0,2,1
16921513,HAL_Krishak,16,8,1,0
5136969,Luis_Collazo,15,3,1,0
406089,CNES,17,3,7,0.333333
3941571,Batek_people,5,9,10,0.866667
33774989,Cold_Heaven_(film),23,7,14,0.912088
8775829,Jim_Ned_High_School,19,0,3,0.333333
39954957,Ivanhorod,15,3,6,0.533333
6542399,Garden_of_Evil,6,5,1,0
9299479,Third-party_evidence_for_Apollo_Moon_landings,17,3,1,0
4983263,Kevin_Steele,19,0,2,0
70381,Tehran_Conference,15,3,5,0.2
45508033,Eloy_Casados,5,9,1,0
1873585,Stephen_Crabb,1,2,7,0.47619
53098969,The_Killing_of_Sister_George_(film),14,9,1,0
14708899,Wendi_Nix,21,2,4,0.333333
868969,Son_Sen,11,6,16,0.866667
57657071,Malta_in_the_Junior_Eurovision_Song_Contest_2018,13,3,20,0.821053
489397,List_of_U.S._state_mammals,4,4,1,0
25617159,West_Alabama_Tigers_football,19,0,1,0
4948945,Dusty_Dvoracek,19,0,6,0.066667
13647499,Wayne_Barnes,12,1,4,0.5
21251479,Thomas_Morstead,19,0,5,1
703501,Mike_Turner,3,2,9,0.75
28396515,Jonny_May,12,1,3,0.333333
5831377,List_of_national_border_changes_since_World_War_I,15,3,1,0
4148265,Haplogroup_D-M174,5,9,5,1
1270341,Ernie_Sabella,2,4,5,0.6
611323,Wilhelm_Dilthey,30,6,4,0.333333
7180269,2005_Davis_Cup,20,4,8,0.785714
46437939,Greg_Clark,1,2,16,0.225
4357997,Rancho_Notorious,6,5,2,0
838447,Brian_Kerr_(Irish_football_manager),0,1,3,0
14187737,2007_Navy_vs._North_Texas_football_game,19,0,4,0
6411107,Metin_T?rel,11,1,2,0
623077,Timor_Sea,15,3,1,0
43779323,Alan_Ruschel,20,4,4,1
24193143,Sam_Clucas,0,1,2,0
58664375,Violet_Friend,15,3,5,0.5
1874571,Simon_Skjodt_Assembly_Hall,9,12,3,0.333333
9135927,Cecilia_Hart,2,4,1,0
2607811,Major_Applewhite,19,0,4,0.166667
25822387,Consort_Yu,1,7,2,0
6876105,Faith_Evans_discography,2,4,6,0.6
325397,Shea_Hillenbrand,21,2,1,0
8039089,Russia_in_the_Junior_Eurovision_Song_Contest,13,3,22,0.766234
34171833,Natchez_revolt,3,2,1,0
49149925,53rd_Vanier_Cup,19,0,6,0.6
13079109,Hariss_Harun,11,1,2,1
5843229,The_Wheeler_Dealers,2,4,1,0
13768051,Jaycee_Carroll,22,21,2,0
8372979,Dan_Gosling,0,1,5,0.9
7245785,Marouane_Fellaini,0,1,3,0
3084785,V?sterg?tland-class_submarine,26,8,1,0
153381,Valence_(city),15,3,3,0
56172515,Marcell_Ateman,19,0,1,0
5789117,Eastern_Air_Lines_Flight_212,28,2,2,1
2543967,List_of_submarine_operators,26,8,1,0
1558541,Albany_Patroons,21,2,2,0
28494483,Craig_Kelly_(politician),29,6,2,1
2076207,Recopa_Sudamericana,20,4,11,0.127273
1095457,Battle_of_Cape_Esperance,15,3,2,1
24033,Percival_Lowell,17,3,3,0.333333
46429309,Mia_Madre,6,5,1,0
44057,Galactic_astronomy,17,3,3,1
19716267,Mohamed_Diam?,0,1,1,0
919005,Swing_Time_(film),6,5,3,0.666667
1814039,List_of_Allied_World_War_II_conferences,15,3,6,0.2
25887299,Dana_(South_Korean_singer),3,2,3,1
24226665,The_Keyhole,6,5,2,0
50380215,Mike_Bercovici,19,0,2,1
2186491,Allison_Hayes,2,7,2,1
59079677,2019_NBA_draft,9,12,15,0.066667
2739799,Betty_Currie,21,15,1,0
57934363,2018?19_EHF_Cup,15,3,1,0
3103955,Jeff_Nathanson,2,4,6,0.666667
32935203,Civil_Position,15,3,8,0.785714
7084825,List_of_Los_Angeles_Rams_players,19,0,14,0.527473
43095949,Imaan_Hammam,1,11,2,0
55574209,Gotham_Independent_Film_Awards_2017,28,2,1,0
313791,Cape_Hatteras,26,8,2,0
15029417,The_Ayatollah_(football_celebration),1,1,2,0
30464383,Darlington_Nagbe,0,1,14,0.318681
36665557,Sinqua_Walls,2,4,1,0
27946541,31_Minutes_to_Takeoff,20,4,2,1
16083031,Cliff_Avril,19,0,2,1
43118269,James_Moran_(diplomat),1,2,1,0
33721683,James_Jeggo,11,1,12,0.848485
39302475,Ariya_Jutanugarn,20,4,5,0.3
2842113,Tulane_Green_Wave,19,0,5,0.1
37643953,2016_Democratic_Party_presidential_primaries,3,2,10,0.466667
12307135,UEFA_club_competition_records_and_statistics,15,3,3,0.666667
5392441,Paul_Cook_(footballer),11,1,1,0
695709,Nelson_Eddy,6,5,4,0
34707583,Jessica_Korda,20,4,6,0.4
37599445,Rhys_Patchell,12,1,1,0
3421569,Ernest_Burgess,30,6,15,0.971429
555791,Nicobar_Islands,5,9,8,0.392857
6041839,Progressive_bulbar_palsy,28,2,1,0
57631865,2018_Birthday_Honours,11,1,3,0
29868391,2022_FIFA_World_Cup_qualification,11,1,8,0.785714
6120211,Kyries_Hebert,19,0,4,0.5
5319593,Sonny_Cumbie,19,0,2,0
3090219,Myles_Brand,9,12,1,0
5390123,Anderson_Silva,20,4,2,0
56377329,Russia_in_the_Junior_Eurovision_Song_Contest_2018,13,3,20,0.826316
37094653,Yuki_Fukushima,20,4,5,1
54528821,2020_G20_Riyadh_summit,15,3,4,1
34361,York,11,1,10,0.555556
1437635,John_Batchelor,3,2,2,1
54885931,Younger_Now_(song),1,11,1,0
42965879,Justus_Sheffield,21,2,5,0.5
2410819,John_Roberts_Supreme_Court_nomination,3,2,1,0
34758489,Sadio_Man?,0,1,2,0
14192171,SpongeBob_SquarePants_(season_2),28,2,25,0.786667
3591627,Diddy,11,17,2,1
40314261,Maxwel_Cornet,15,3,5,0
57997035,Israel_in_the_Junior_Eurovision_Song_Contest_2018,13,3,18,0.980392
32585427,Greg_Ellingson,19,0,10,0.6
230107,Grey_Cup,19,0,56,0.3
451227,Paul_Mariner,11,1,5,0.1
16680973,Basket_interference,22,21,1,0
28617711,Junior_Galette,19,0,1,0
1595755,1985?86_NFL_playoffs,19,0,6,0.066667
414531,Dutch_Ruppersberger,3,2,9,0.611111
13571049,Mark_Carney,15,3,4,0
57995347,Myrtle_Beach_Invitational,6,5,2,1
25719661,List_of_Washington_Huskies_in_the_NFL_Draft,19,0,9,0.472222
39134607,Diego_Llorente,11,1,2,0
8210537,Extratropical_cyclone,26,8,3,0.333333
5378489,List_of_Cowboy_Bebop_characters,25,19,1,0
4394421,Last_Dance_(Donna_Summer_song),2,4,1,0
56520981,Conor_Hazard,11,1,1,0
41181375,Yuqui,5,9,1,0
847177,Anne_Diamond,3,2,1,0
3467421,Scott_Fujita,19,0,2,1
28005891,Thomas_Massie,3,2,8,0.928571
1448527,Hollywood_Foreign_Press_Association,4,4,2,0
192247,Norris_McWhirter,15,3,2,0
1970335,List_of_Walt_Disney_Pictures_films,2,4,9,0.416667
4130369,Virginia_Tech_Hokies,19,0,7,0.238095
619823,Paul_Virilio,30,6,1,0
5857479,2006_Michigan_Wolverines_football_team,19,0,15,0.285714
4206139,Alyque_Padamsee,16,8,8,0.285714
1045993,Richard_Hoggart,30,6,3,1
152737,Buenaventura_Durruti,30,6,7,0.238095
8239941,Widnes,14,9,2,0
57726457,2018_Speed_Chess_Championship,15,3,1,0
2420533,Saint_Alban,27,14,2,0
51404787,Noussair_Mazraoui,15,3,4,0.333333
2181123,Sergio_Rodr?guez,22,21,3,0.333333
1769247,Pujie,23,7,4,0.833333
59012681,Coby_White,9,12,3,0.666667
38341755,Joint_Base_Elmendorf?Richardson,8,16,6,0.666667
17049,Khmer_Rouge,11,6,21,0.595238
3297723,List_of_Chrysler_factories,21,2,4,0.333333
2471399,Tim_Brando,19,0,7,0.142857
59077157,Kelsey_Merritt,1,11,3,0.333333
41387411,Telvin_Smith,19,0,7,0.190476
30776771,Walter_Payton_NFL_Man_of_the_Year_Award,19,0,2,0
399799,Somersault,0,1,1,0
56906063,Caleb_Martin_(basketball),9,12,1,0
1841727,Robert_Kubica,15,3,3,0
99165,Luna_16,17,3,3,0.333333
218085,Kettering_University,21,2,7,0.714286
1874193,Windsor_Park,11,1,9,0.083333
39353443,Ming_treasure_voyages,23,7,3,0
37982183,2013_Kansas_City_Chiefs_season,19,0,13,0.102564
52113299,Chelsea_F.C.?Tottenham_Hotspur_F.C._rivalry,0,1,3,0
51354549,Washington_Huskies_football_statistical_leaders,19,0,2,1
56456689,2019_UEFA_Nations_League_Final,11,1,7,0.333333
49315307,Quinn_Nordin,19,0,1,0
57997019,Albania_in_the_Junior_Eurovision_Song_Contest_2018,13,3,19,0.888889
5518055,Irene_Mecchi,2,4,10,0.822222
1088071,Khieu_Samphan,11,6,17,0.838235
37449,Mariner_9,17,3,25,0.663333
5467455,Craig_Berube,31,18,8,0.428571
21147305,Mike_Reilly_(quarterback),19,0,14,0.516484
51259385,Daniel_Schmidt_(footballer),11,1,2,0
43678825,"March_14,_1891_New_Orleans_lynchings",3,2,1,0
14128063,Indiana?Purdue_rivalry,19,0,4,0.833333
10877467,Gliese_581c,7,3,13,0.897436
35380343,Josh_Strauss,12,1,8,0.5
23122601,Douglas_Schoen,19,0,5,0.5
29343319,Aaron_Mooy,0,1,6,0.666667
11654907,Jay_Bruce,21,2,6,0.466667
28324639,Jonathan_McDonald,11,1,2,0
10618947,Harriet_Hoctor,6,5,1,0
6137057,Khieu_Ponnary,11,6,4,1
6115915,Stephen_Colbert_(character),28,2,6,0.133333
28307983,2016_Washington_Huskies_football_team,19,0,19,0.192982
94819,"Jasper_County,_Mississippi",3,2,15,0.971429
2092033,Princess_Helena_College,27,14,2,0
73473,Footlight_Parade,6,5,1,0
10889443,Mark_15_torpedo,24,3,4,0.666667
2396629,Rickey_Jackson,19,0,7,0.238095
36307577,UEFA_Youth_League,15,3,11,0.072727
10616643,The_Sandwich_Man_(1966_film),2,7,1,0
10944289,NBC_Sunday_Night_Football_results,19,0,8,0.285714
44458389,2018_United_States_gubernatorial_elections,3,2,10,0.555556
31662921,Balakrishna_(Kannada_actor),6,13,3,0
127557,"Elmsford,_New_York",10,10,4,0.166667
1742029,Foxy_Lady,23,7,12,0.909091
626113,Scott_Van_Pelt,21,2,1,0
58734653,Halecium_muricatum,26,8,2,0
2843775,First_Bulgarian_Empire,15,3,14,0.054945
38634871,Yoshihiro_Narisawa,25,19,1,0
783835,Fleetwood,11,1,6,0.2
9938587,Martina_Anderson,15,3,2,1
57030783,2018_Florida_Atlantic_Owls_football_team,19,0,1,0
22344335,List_of_baritones_in_non-classical_music,1,11,2,0
16680797,List_of_U.S._Open_(golf)_champions,20,4,2,0
1316633,James_Lofton,19,0,11,0.109091
1139579,History_of_Manchester,14,9,12,0.439394
915097,Paul_Tibbitt,28,2,17,0.823529
7079047,Mario_Gjurovski,11,1,1,0
648049,Promotion_and_relegation,11,1,16,0.408333
4122305,19_Kislev,10,10,2,1
611301,"Frankston,_Victoria",11,1,3,0
36894377,Britannia_Unchained,1,2,1,0
1441317,Royale_Union_Saint-Gilloise,11,1,1,0
2927661,Vicarage_Road,11,1,2,0
2947031,Diana_Taylor_(superintendent),17,15,1,0
20790937,Rhyan_Grant,11,1,9,1
2258017,Ted_Elliott_(screenwriter),2,4,2,1
1404755,Bearcat,19,0,1,0
5562851,Raycom_Sports,19,0,11,0.145455
1870449,Ben_Wallace_(politician),1,2,1,0
4651799,Neal_Katyal,3,2,3,0.333333
20276349,Automotive_industry_crisis_of_2008?10,21,2,8,0.321429
57580435,List_of_King_of_Mask_Singer_episodes_(2018),3,2,5,0.1
5368345,Ben_Sahar,11,1,2,0
49096379,Stephanie_(South_Korean_singer),3,2,3,1
1118809,Crocodile_Dundee_II,23,7,1,0
822325,Xiang_Yu,1,7,2,0
240357,Interiors,16,8,1,0
12740013,Jim_Bentley,11,1,1,0
2298309,Stevie_Wright,1,11,5,0.3
543503,The_Phil_Silvers_Show,6,5,2,0
9634643,Stuart_Lancaster_(rugby_union),12,1,4,0.333333
4457393,Louie_DeBrusk,31,18,1,0
37163787,List_of_Washington_Huskies_head_football_coaches,19,0,8,0.642857
46642403,Marcus_Fysh,1,2,3,0.333333
1211567,Billy_Halop,2,4,2,0
11482987,T._M._Krishna,30,6,1,0
32850821,Sara_Sidner,3,2,2,1
34652363,Peter_Horne,12,1,6,0.933333
817165,Lance_Berkman,21,2,4,0.333333
21506637,Piercing_(novel),20,4,3,0.333333
26211,Racketeer_Influenced_and_Corrupt_Organizations_Act,16,8,1,0
25650953,2010_Ohio_State_Buckeyes_football_team,19,0,15,0.438095
3323289,"Bear_Down,_Chicago_Bears",19,0,10,0.866667
39155609,Amr_Warda,15,3,5,0
67675,Flora_Robson,11,23,2,0
38644513,Tin_Jedvaj,11,1,6,0.333333
51165577,Gleason_(2016_film),19,0,2,1
3231675,Betchton,14,9,2,1
13442133,Transponder_(satellite_communications),17,3,1,0
1624191,Governor_of_the_Bank_of_England,15,3,2,0
53550955,Karoun_Demirjian,3,2,3,0.333333
28051507,Dutchess_County_Fairgrounds,10,10,3,0.666667
51043247,2018_United_States_Senate_election_in_Florida,3,2,17,0.316176
13582093,Raj_Patel,30,6,1,0
7226605,Thomas_J._Hudner_Jr.,24,3,2,0
327959,Mississippi_House_of_Representatives,3,2,6,0.533333
20168375,Ronald_J._Daniels,17,15,2,1
31653655,Matt_Nichols,19,0,1,0
46274605,Mike_Johnson_(Louisiana_politician),17,15,5,1
33391445,Andre_Ellington,19,0,2,0
13869889,Philippe_Reines,3,2,1,0
20447561,Sandeep_Unnikrishnan,10,10,3,0.333333
78019,Sea_of_Azov,15,3,20,0.342105
40390329,Kevin_M._Downing,3,2,3,0
6206725,John_Hufnagel,19,0,26,0.387692
1132159,Eddie_Howe,0,1,6,0.6
1376907,Cardinal_Stadium,19,0,4,0.333333
38232321,Tennessee?Vanderbilt_football_rivalry,19,0,6,0.2
2490359,Roshen,15,3,3,0.333333
12015401,Miss_USA_1994,19,0,1,0
4980959,Callosity,2,4,1,0
21478413,Economic_history_of_China_before_1912,23,7,2,0
113645,Guadalcanal,24,3,8,0.678571
1911579,Bob_Waterfield,19,0,7,0.095238
39481419,Zach_Line,19,0,7,0.761905
38182131,2013_Texas_Longhorns_football_team,19,0,4,0.666667
4276567,Roger_Allers,2,4,13,0.653846
3251229,Hollywood_Christmas_Parade,6,5,6,0.333333
37514007,Allison_Williams_(reporter),19,0,4,0.166667
2498751,Don_Maloney,31,18,2,0
11119867,Will_Genia,12,1,5,0.9
30893259,List_of_Pittsburgh_Panthers_head_football_coaches,19,0,3,0.333333
5444339,Christopher_Yost,25,19,1,0
54183849,Links_between_Trump_associates_and_Russian_officials,3,2,25,0.216667
39688531,Bougainville_Civil_War,15,3,1,0
107679,"San_Marino,_California",28,2,2,1
14315121,Chevrolet_Cruze,21,2,6,0.533333
535805,Mat,1,7,1,0
48821909,Xavier_Williams,19,0,4,1
7131,Charles_Evers,3,2,1,0
1741557,Friedrich_Pollock,30,6,4,0
22663463,Young_Widow,4,4,2,0
1380051,Nate_Saint,5,9,3,1
40293145,Friedrich_Entress,15,3,4,0.166667
5598589,Adidas_Telstar,15,3,1,0
1147165,Kaworu_Nagisa,25,19,6,1
4102929,John_Bellamy_Foster,30,6,1,0
16954741,Patrick_Henry_Hughes,28,2,1,0
485759,HMS_St_Albans_(F83),15,3,1,0
119223,"Chelsea,_Michigan",6,5,1,0
7516131,Richard_Keogh,0,1,6,0.2
49112219,Michael_Cohen_(lawyer),3,2,16,0.258333
178283,Mars_Express,17,3,36,0.474603
17149665,Geoff_Schwartz,19,0,1,0
51836321,List_of_votes_of_no_confidence_in_British_governments,1,2,2,1
94825,"Hinds_County,_Mississippi",3,2,16,0.933333
1375911,Harry_Vanda,1,11,3,1
21207345,Jerry_Springer,3,2,1,0
56243207,Seabed_Constructor,26,8,5,0.5
1641893,Joy_Behar,3,2,3,0
48376197,Tajae_Sharpe,19,0,3,0.666667
145653,Alexander_Knox,2,7,2,0
457991,Paleoecology,17,3,1,0
