Id,Qid,topic,probability,page_title,wiki_db,Modularity Class,Label
1071538,Q3487430,Culture.Media.Entertainment,0.99,The_Return_of_the_Archons,enwiki,9.0,Midterm US election
1071538,Q3487430,Culture.Media.Media*,0.99,The_Return_of_the_Archons,enwiki,9.0,Midterm US election
5211984,Q265055,Culture.Biography.Biography*,1.0,Daniel_Prodan,enwiki,11.0,Football
5211984,Q265055,Culture.Sports,0.99,Daniel_Prodan,enwiki,11.0,Football
15941387,Q15486435,Culture.Biography.Biography*,0.99,Malcolm_Nance,enwiki,9.0,Midterm US election
14145690,Q15486435,Culture.Biography.Biography*,0.99,Malcolm_Nance,enwiki,9.0,Midterm US election
15941387,Q15486435,Geography.Regions.Americas.North_America,0.65,Malcolm_Nance,enwiki,9.0,Midterm US election
14145690,Q15486435,Geography.Regions.Americas.North_America,0.65,Malcolm_Nance,enwiki,9.0,Midterm US election
29191060,Q7490466,Culture.Biography.Biography*,0.99,Sharrif_Floyd,enwiki,2.0,Canadian Football
29191060,Q7490466,Culture.Sports,0.99,Sharrif_Floyd,enwiki,2.0,Canadian Football
29191060,Q7490466,Geography.Regions.Americas.North_America,0.93,Sharrif_Floyd,enwiki,2.0,Canadian Football
27892028,Q680364,Geography.Regions.Americas.North_America,0.96,Waivers_(NHL),enwiki,2.0,Canadian Football
14192538,Q867791,Culture.Media.Television,1.0,SpongeBob_SquarePants_(season_5),enwiki,9.0,Midterm US election
14192538,Q867791,Culture.Media.Media*,1.0,SpongeBob_SquarePants_(season_5),enwiki,9.0,Midterm US election
128898,Q726287,Geography.Regions.Americas.North_America,0.97,"Ashtabula,_Ohio",enwiki,2.0,Canadian Football
128898,Q726287,Geography.Geographical,0.56,"Ashtabula,_Ohio",enwiki,2.0,Canadian Football
3546282,Q2056436,Culture.Linguistics,0.58,Name_of_Ukraine,enwiki,6.0,Ukraine
526932,Q1436315,Culture.Sports,0.86,Football_League_Fourth_Division,enwiki,11.0,Football
526932,Q1436315,Geography.Regions.Europe.Northern_Europe,0.85,Football_League_Fourth_Division,enwiki,11.0,Football
526932,Q1436315,Geography.Regions.Europe.Europe*,0.74,Football_League_Fourth_Division,enwiki,11.0,Football
24226858,Q6649096,Culture.Media.Media*,0.99,Little_Big_Shot,enwiki,3.0,The Lion King Announcement
24226858,Q6649096,Culture.Media.Films,0.98,Little_Big_Shot,enwiki,3.0,The Lion King Announcement
58436564,Q56544056,Culture.Sports,0.99,Dom_Thompson-Williams,enwiki,2.0,Canadian Football
58436564,Q56544056,Culture.Biography.Biography*,0.96,Dom_Thompson-Williams,enwiki,2.0,Canadian Football
28039944,Q7199398,Culture.Media.Radio,1.0,Pittsburgh_Steelers_Radio_Network,enwiki,2.0,Canadian Football
28039944,Q7199398,Culture.Media.Media*,0.96,Pittsburgh_Steelers_Radio_Network,enwiki,2.0,Canadian Football
28039944,Q7199398,Geography.Regions.Americas.North_America,0.84,Pittsburgh_Steelers_Radio_Network,enwiki,2.0,Canadian Football
52602560,Q27947481,Culture.Biography.Biography*,1.0,Donald_L._Trump,enwiki,8.0,Space missions
52602560,Q27947481,Geography.Regions.Americas.North_America,0.52,Donald_L._Trump,enwiki,8.0,Space missions
53170646,Q28924904,Culture.Biography.Biography*,1.0,Trayveon_Williams,enwiki,2.0,Canadian Football
53170646,Q28924904,Culture.Sports,0.95,Trayveon_Williams,enwiki,2.0,Canadian Football
44501940,Q5557320,Geography.Regions.Americas.South_America,0.96,History_of_Boca_Juniors,enwiki,11.0,Football
23113954,Q14564166,Culture.Biography.Biography*,0.99,Aldrick_Robinson,enwiki,2.0,Canadian Football
23113954,Q14564166,Culture.Sports,0.87,Aldrick_Robinson,enwiki,2.0,Canadian Football
43836811,Q18057255,Culture.Biography.Biography*,0.98,Ricky_Rainey,enwiki,3.0,The Lion King Announcement
43836811,Q18057255,Culture.Sports,0.85,Ricky_Rainey,enwiki,3.0,The Lion King Announcement
43836811,Q18057255,Geography.Regions.Americas.North_America,0.52,Ricky_Rainey,enwiki,3.0,The Lion King Announcement
4633879,Q451909,Geography.Regions.Americas.North_America,1.0,New_York_State_Route_308,enwiki,9.0,Midterm US election
469343,Q189868,STEM.STEM*,1.0,Mandrill,enwiki,3.0,The Lion King Announcement
469343,Q189868,STEM.Biology,1.0,Mandrill,enwiki,3.0,The Lion King Announcement
59143029,Q59156124,Culture.Sports,1.0,2018_AFF_Championship_knockout_stage,enwiki,11.0,Football
28913,Q3498865,Geography.Regions.Oceania,1.0,Steve_Bracks,enwiki,10.0,Victoria election (Autralia)
28913,Q3498865,Culture.Biography.Biography*,1.0,Steve_Bracks,enwiki,10.0,Victoria election (Autralia)
12752269,Q5084755,Culture.Biography.Biography*,1.0,Charlie_Daniels_(footballer),enwiki,11.0,Football
12752269,Q5084755,Culture.Sports,1.0,Charlie_Daniels_(footballer),enwiki,11.0,Football
47178967,Q21625695,Culture.Media.Music,1.0,Grimes_discography,enwiki,0.0,Irish Rubgy Championship
47178967,Q21625695,Culture.Media.Media*,1.0,Grimes_discography,enwiki,0.0,Irish Rubgy Championship
47178967,Q21625695,Geography.Regions.Americas.North_America,0.93,Grimes_discography,enwiki,0.0,Irish Rubgy Championship
1132159,Q5336135,Culture.Biography.Biography*,1.0,Eddie_Howe,enwiki,11.0,Football
1132159,Q5336135,Culture.Sports,0.98,Eddie_Howe,enwiki,11.0,Football
1132159,Q5336135,Geography.Regions.Europe.Northern_Europe,0.55,Eddie_Howe,enwiki,11.0,Football
53810292,Q25052149,History_and_Society.Politics_and_government,1.0,2017_United_Kingdom_general_election,enwiki,10.0,Victoria election (Autralia)
46497615,Q25052149,History_and_Society.Politics_and_government,1.0,2017_United_Kingdom_general_election,enwiki,10.0,Victoria election (Autralia)
53810292,Q25052149,Geography.Regions.Europe.Europe*,0.59,2017_United_Kingdom_general_election,enwiki,10.0,Victoria election (Autralia)
46497615,Q25052149,Geography.Regions.Europe.Europe*,0.59,2017_United_Kingdom_general_election,enwiki,10.0,Victoria election (Autralia)
29987485,Q2521052,STEM.STEM*,0.85,List_of_material_published_by_WikiLeaks,enwiki,9.0,Midterm US election
29987485,Q2521052,Geography.Regions.Europe.Europe*,0.83,List_of_material_published_by_WikiLeaks,enwiki,9.0,Midterm US election
29987485,Q2521052,Culture.Internet_culture,0.71,List_of_material_published_by_WikiLeaks,enwiki,9.0,Midterm US election
29987485,Q2521052,STEM.Computing,0.68,List_of_material_published_by_WikiLeaks,enwiki,9.0,Midterm US election
29987485,Q2521052,Geography.Regions.Europe.Northern_Europe,0.64,List_of_material_published_by_WikiLeaks,enwiki,9.0,Midterm US election
29319259,Q6396794,Culture.Biography.Biography*,1.0,Kevin_Long_(footballer),enwiki,11.0,Football
29319259,Q6396794,Culture.Sports,1.0,Kevin_Long_(footballer),enwiki,11.0,Football
29319259,Q6396794,Geography.Regions.Europe.Northern_Europe,0.92,Kevin_Long_(footballer),enwiki,11.0,Football
29319259,Q6396794,Geography.Regions.Europe.Europe*,0.86,Kevin_Long_(footballer),enwiki,11.0,Football
1863685,Q5501560,Geography.Regions.Americas.North_America,0.77,Fremont_Cannon,enwiki,2.0,Canadian Football
30101737,Q5040649,Culture.Biography.Biography*,1.0,Carl_Piergianni,enwiki,11.0,Football
30101737,Q5040649,Culture.Sports,0.95,Carl_Piergianni,enwiki,11.0,Football
3451553,Q1365966,Culture.Biography.Biography*,0.99,Jeremy_Thomas,enwiki,12.0,Bernardo Bertolucci death
21244251,Q713501,Culture.Biography.Biography*,0.97,Federico_Fernández_(footballer),enwiki,11.0,Football
21244251,Q713501,Culture.Sports,0.96,Federico_Fernández_(footballer),enwiki,11.0,Football
349279,Q1806113,Culture.Biography.Biography*,0.99,Larry_Robinson,enwiki,2.0,Canadian Football
349279,Q1806113,Culture.Sports,0.98,Larry_Robinson,enwiki,2.0,Canadian Football
349279,Q1806113,Geography.Regions.Americas.North_America,0.75,Larry_Robinson,enwiki,2.0,Canadian Football
58966225,Q58303212,Culture.Biography.Biography*,0.99,Kalidou_Sidibé,enwiki,11.0,Football
58966225,Q58303212,Culture.Sports,0.9,Kalidou_Sidibé,enwiki,11.0,Football
9954303,Q7342941,Geography.Regions.Oceania,1.0,Robert_Clark_(Australian_politician),enwiki,10.0,Victoria election (Autralia)
9954303,Q7342941,Culture.Biography.Biography*,1.0,Robert_Clark_(Australian_politician),enwiki,10.0,Victoria election (Autralia)
6084555,Q3007115,Culture.Biography.Biography*,0.99,Cullen_Moss,enwiki,3.0,The Lion King Announcement
1444470,Q1769264,Culture.Biography.Biography*,0.99,Jill_Talley,enwiki,9.0,Midterm US election
1444470,Q1769264,Geography.Regions.Americas.North_America,0.84,Jill_Talley,enwiki,9.0,Midterm US election
1444470,Q1769264,Culture.Biography.Women,0.66,Jill_Talley,enwiki,9.0,Midterm US election
4845004,Q6565685,Geography.Regions.Americas.North_America,0.9,List_of_Canadian_Football_League_stadiums,enwiki,2.0,Canadian Football
41748004,Q10860652,Culture.Sports,1.0,Jan-Krzysztof_Duda,enwiki,6.0,Ukraine
41748004,Q10860652,Culture.Biography.Biography*,0.99,Jan-Krzysztof_Duda,enwiki,6.0,Ukraine
41748004,Q10860652,Geography.Regions.Europe.Eastern_Europe,0.92,Jan-Krzysztof_Duda,enwiki,6.0,Ukraine
41748004,Q10860652,Geography.Regions.Europe.Europe*,0.87,Jan-Krzysztof_Duda,enwiki,6.0,Ukraine
915092,Q543693,Culture.Biography.Biography*,1.0,Ed_Nelson,enwiki,3.0,The Lion King Announcement
33504922,Q74813,Culture.Biography.Biography*,1.0,Mina_Caputo,enwiki,12.0,Bernardo Bertolucci death
33504922,Q74813,History_and_Society.Society,0.86,Mina_Caputo,enwiki,12.0,Bernardo Bertolucci death
31485232,Q8045766,Culture.Biography.Biography*,1.0,Y._S._Chowdary,enwiki,6.0,Ukraine
31485232,Q8045766,Geography.Regions.Asia.South_Asia,0.81,Y._S._Chowdary,enwiki,6.0,Ukraine
31485232,Q8045766,Geography.Regions.Asia.Asia*,0.75,Y._S._Chowdary,enwiki,6.0,Ukraine
20908670,Q467268,Culture.Biography.Women,1.0,Sydney_Leroux,enwiki,2.0,Canadian Football
20908670,Q467268,Culture.Biography.Biography*,1.0,Sydney_Leroux,enwiki,2.0,Canadian Football
20908670,Q467268,Culture.Sports,1.0,Sydney_Leroux,enwiki,2.0,Canadian Football
20908670,Q467268,Geography.Regions.Americas.North_America,0.96,Sydney_Leroux,enwiki,2.0,Canadian Football
8584368,Q568377,Culture.Linguistics,0.99,Sentinelese_language,enwiki,7.0,Killing in Andaman Islands 
8584368,Q568377,Geography.Regions.Asia.South_Asia,0.74,Sentinelese_language,enwiki,7.0,Killing in Andaman Islands 
8584368,Q568377,Geography.Regions.Asia.Asia*,0.6,Sentinelese_language,enwiki,7.0,Killing in Andaman Islands 
46644838,Q19871710,Culture.Biography.Biography*,1.0,Richard_Burgon,enwiki,10.0,Victoria election (Autralia)
46644838,Q19871710,Geography.Regions.Europe.Northern_Europe,0.97,Richard_Burgon,enwiki,10.0,Victoria election (Autralia)
46644838,Q19871710,History_and_Society.Politics_and_government,0.97,Richard_Burgon,enwiki,10.0,Victoria election (Autralia)
46644838,Q19871710,Geography.Regions.Europe.Europe*,0.96,Richard_Burgon,enwiki,10.0,Victoria election (Autralia)
57967844,Q56274506,Culture.Sports,0.96,2018_Peach_Bowl_(December),enwiki,2.0,Canadian Football
29729688,Q3998301,Culture.Biography.Biography*,1.0,Trent_Sainsbury,enwiki,11.0,Football
29729688,Q3998301,Geography.Regions.Oceania,1.0,Trent_Sainsbury,enwiki,11.0,Football
29729688,Q3998301,Culture.Sports,0.57,Trent_Sainsbury,enwiki,11.0,Football
40556040,Q2981930,History_and_Society.Politics_and_government,0.97,Agrarian_socialism,enwiki,5.0,Cambodian Genocide Sentence
54964923,Q28688301,Culture.Biography.Biography*,0.99,Sofia_Samodurova,enwiki,6.0,Ukraine
54964923,Q28688301,Culture.Biography.Women,0.9,Sofia_Samodurova,enwiki,6.0,Ukraine
54964923,Q28688301,Culture.Sports,0.89,Sofia_Samodurova,enwiki,6.0,Ukraine
1212903,Q934087,Culture.Biography.Biography*,1.0,William_Castle,enwiki,3.0,The Lion King Announcement
20045745,Q461968,Culture.Biography.Biography*,1.0,Camilla_Sparv,enwiki,6.0,Ukraine
20045745,Q461968,Geography.Regions.Europe.Northern_Europe,0.93,Camilla_Sparv,enwiki,6.0,Ukraine
20045745,Q461968,Geography.Regions.Europe.Europe*,0.87,Camilla_Sparv,enwiki,6.0,Ukraine
20045745,Q461968,Culture.Biography.Women,0.84,Camilla_Sparv,enwiki,6.0,Ukraine
46646033,Q20648385,Culture.Biography.Biography*,1.0,Tom_Tugendhat,enwiki,10.0,Victoria election (Autralia)
46646029,Q20648385,Culture.Biography.Biography*,1.0,Tom_Tugendhat,enwiki,10.0,Victoria election (Autralia)
46646033,Q20648385,History_and_Society.Politics_and_government,0.95,Tom_Tugendhat,enwiki,10.0,Victoria election (Autralia)
46646029,Q20648385,History_and_Society.Politics_and_government,0.95,Tom_Tugendhat,enwiki,10.0,Victoria election (Autralia)
46646033,Q20648385,Geography.Regions.Europe.Northern_Europe,0.93,Tom_Tugendhat,enwiki,10.0,Victoria election (Autralia)
46646029,Q20648385,Geography.Regions.Europe.Northern_Europe,0.93,Tom_Tugendhat,enwiki,10.0,Victoria election (Autralia)
46646033,Q20648385,Geography.Regions.Europe.Europe*,0.84,Tom_Tugendhat,enwiki,10.0,Victoria election (Autralia)
46646029,Q20648385,Geography.Regions.Europe.Europe*,0.84,Tom_Tugendhat,enwiki,10.0,Victoria election (Autralia)
44354213,Q18437003,Geography.Regions.Asia.East_Asia,0.98,Lovelyz,enwiki,11.0,Football
44301191,Q18437003,Geography.Regions.Asia.East_Asia,0.98,Lovelyz,enwiki,11.0,Football
44354213,Q18437003,Geography.Regions.Asia.Asia*,0.97,Lovelyz,enwiki,11.0,Football
44301191,Q18437003,Geography.Regions.Asia.Asia*,0.97,Lovelyz,enwiki,11.0,Football
44354213,Q18437003,Culture.Biography.Biography*,0.54,Lovelyz,enwiki,11.0,Football
44301191,Q18437003,Culture.Biography.Biography*,0.54,Lovelyz,enwiki,11.0,Football
40004631,Q4446152,Geography.Regions.Asia.East_Asia,1.0,Jin–Song_Wars,enwiki,10.0,Victoria election (Autralia)
40004631,Q4446152,Geography.Regions.Asia.Asia*,1.0,Jin–Song_Wars,enwiki,10.0,Victoria election (Autralia)
6855907,Q976215,Culture.Sports,1.0,Margus_Hunt,enwiki,9.0,Midterm US election
6855907,Q976215,Culture.Biography.Biography*,0.99,Margus_Hunt,enwiki,9.0,Midterm US election
51335333,Q26405833,Culture.Biography.Biography*,1.0,C._J._Ham,enwiki,2.0,Canadian Football
51335333,Q26405833,Culture.Sports,0.99,C._J._Ham,enwiki,2.0,Canadian Football
53996669,Q30638647,Culture.Sports,1.0,2017_Utah_State_Aggies_football_team,enwiki,2.0,Canadian Football
18938425,Q417685,Geography.Regions.Asia.West_Asia,0.98,Akhisar_Belediyespor,enwiki,6.0,Ukraine
18938425,Q417685,Geography.Regions.Asia.Asia*,0.98,Akhisar_Belediyespor,enwiki,6.0,Ukraine
18938425,Q417685,Culture.Sports,0.75,Akhisar_Belediyespor,enwiki,6.0,Ukraine
1873811,Q3197181,Culture.Sports,0.99,Kinnick_Stadium,enwiki,2.0,Canadian Football
1873811,Q3197181,Geography.Regions.Americas.North_America,0.65,Kinnick_Stadium,enwiki,2.0,Canadian Football
24033,Q218575,Culture.Biography.Biography*,1.0,Percival_Lowell,enwiki,8.0,Space missions
24033,Q218575,STEM.STEM*,0.68,Percival_Lowell,enwiki,8.0,Space missions
24033,Q218575,Geography.Regions.Americas.North_America,0.56,Percival_Lowell,enwiki,8.0,Space missions
24033,Q218575,STEM.Space,0.52,Percival_Lowell,enwiki,8.0,Space missions
6120211,Q6452509,Culture.Biography.Biography*,1.0,Kyries_Hebert,enwiki,2.0,Canadian Football
6120211,Q6452509,Culture.Sports,1.0,Kyries_Hebert,enwiki,2.0,Canadian Football
5857479,Q4606607,Culture.Sports,1.0,2006_Michigan_Wolverines_football_team,enwiki,2.0,Canadian Football
5857479,Q4606607,Geography.Regions.Americas.North_America,1.0,2006_Michigan_Wolverines_football_team,enwiki,2.0,Canadian Football
7012317,Q15994922,Geography.Regions.Americas.North_America,0.99,Bobbie_Battista,enwiki,9.0,Midterm US election
7012317,Q15994922,Culture.Biography.Biography*,0.98,Bobbie_Battista,enwiki,9.0,Midterm US election
7012317,Q15994922,Culture.Media.Media*,0.55,Bobbie_Battista,enwiki,9.0,Midterm US election
48146073,Q16941707,Culture.Biography.Biography*,0.99,Dieter_Villalpando,enwiki,11.0,Football
48146073,Q16941707,Geography.Regions.Americas.North_America,0.9,Dieter_Villalpando,enwiki,11.0,Football
48146073,Q16941707,Culture.Sports,0.88,Dieter_Villalpando,enwiki,11.0,Football
1341683,Q515183,Culture.Biography.Biography*,0.99,John_Gregson,enwiki,11.0,Football
18109,Q1630131,Culture.Media.Music,0.99,Lennon_Wall,enwiki,10.0,Victoria election (Autralia)
18109,Q1630131,Geography.Regions.Europe.Eastern_Europe,0.99,Lennon_Wall,enwiki,10.0,Victoria election (Autralia)
18109,Q1630131,Geography.Regions.Europe.Europe*,0.96,Lennon_Wall,enwiki,10.0,Victoria election (Autralia)
18109,Q1630131,Culture.Media.Media*,0.88,Lennon_Wall,enwiki,10.0,Victoria election (Autralia)
18109,Q1630131,Culture.Visual_arts.Visual_arts*,0.72,Lennon_Wall,enwiki,10.0,Victoria election (Autralia)
2014325,Q13582268,Culture.Biography.Biography*,1.0,Pauline_Boty,enwiki,11.0,Football
2014325,Q13582268,Culture.Visual_arts.Visual_arts*,0.88,Pauline_Boty,enwiki,11.0,Football
2014325,Q13582268,Culture.Biography.Women,0.57,Pauline_Boty,enwiki,11.0,Football
20450605,Q1908912,History_and_Society.Transportation,0.98,Matka-class_missile_boat,enwiki,6.0,Ukraine
20450605,Q1908912,History_and_Society.Military_and_warfare,0.95,Matka-class_missile_boat,enwiki,6.0,Ukraine
2061593,Q336564,Culture.Biography.Biography*,1.0,John_Sentamu,enwiki,10.0,Victoria election (Autralia)
2061593,Q336564,Culture.Philosophy_and_religion,0.99,John_Sentamu,enwiki,10.0,Victoria election (Autralia)
2061593,Q336564,Geography.Regions.Europe.Northern_Europe,0.95,John_Sentamu,enwiki,10.0,Victoria election (Autralia)
2061593,Q336564,Geography.Regions.Europe.Europe*,0.95,John_Sentamu,enwiki,10.0,Victoria election (Autralia)
28637345,Q6596776,Culture.Sports,0.86,List_of_Serie_A_broadcasters,enwiki,2.0,Canadian Football
28637345,Q6596776,Geography.Regions.Europe.Southern_Europe,0.7,List_of_Serie_A_broadcasters,enwiki,2.0,Canadian Football
28637345,Q6596776,Geography.Regions.Europe.Europe*,0.63,List_of_Serie_A_broadcasters,enwiki,2.0,Canadian Football
4081870,Q2476473,Geography.Regions.Americas.North_America,0.97,Oakville_Assembly,enwiki,8.0,Space missions
4081870,Q2476473,STEM.Engineering,0.8,Oakville_Assembly,enwiki,8.0,Space missions
4081870,Q2476473,History_and_Society.Transportation,0.8,Oakville_Assembly,enwiki,8.0,Space missions
4081870,Q2476473,STEM.STEM*,0.68,Oakville_Assembly,enwiki,8.0,Space missions
38462066,Q6674905,Culture.Biography.Biography*,0.97,Lood_de_Jager,enwiki,0.0,Irish Rubgy Championship
38462066,Q6674905,Geography.Regions.Africa.Southern_Africa,0.95,Lood_de_Jager,enwiki,0.0,Irish Rubgy Championship
38462066,Q6674905,Geography.Regions.Africa.Africa*,0.94,Lood_de_Jager,enwiki,0.0,Irish Rubgy Championship
38462066,Q6674905,Culture.Sports,0.87,Lood_de_Jager,enwiki,0.0,Irish Rubgy Championship
1679152,Q1755023,Culture.Media.Media*,0.99,Insignificance_(film),enwiki,12.0,Bernardo Bertolucci death
1679152,Q1755023,Culture.Media.Films,0.99,Insignificance_(film),enwiki,12.0,Bernardo Bertolucci death
35410766,Q5542279,Culture.Biography.Biography*,0.99,George_McCaskey,enwiki,2.0,Canadian Football
35410766,Q5542279,Culture.Sports,0.93,George_McCaskey,enwiki,2.0,Canadian Football
35410766,Q5542279,Geography.Regions.Americas.North_America,0.72,George_McCaskey,enwiki,2.0,Canadian Football
4449334,Q1073705,Culture.Literature,0.96,Timon_and_Pumbaa,enwiki,3.0,The Lion King Announcement
4449334,Q1073705,Culture.Media.Media*,0.87,Timon_and_Pumbaa,enwiki,3.0,The Lion King Announcement
4449334,Q1073705,Culture.Media.Films,0.87,Timon_and_Pumbaa,enwiki,3.0,The Lion King Announcement
