,Qid,topic,probability,page_id,page_title,wiki_db,Modularity_Class
1986,Q6225834,Culture.Sports,1.0,4973258,John_Chavis_(American_football),enwiki,2.0
1987,Q6225834,Culture.Biography.Biography*,1.0,4973258,John_Chavis_(American_football),enwiki,2.0
1988,Q1968733,Geography.Geographical,0.92,116942,"Leicester,_Massachusetts",enwiki,1.0
1989,Q1968733,Geography.Regions.Americas.North_America,0.69,116942,"Leicester,_Massachusetts",enwiki,1.0
1990,Q211987,Culture.Biography.Biography*,1.0,235888,Jon_Stewart,enwiki,9.0
1991,Q211987,Culture.Media.Media*,0.76,235888,Jon_Stewart,enwiki,9.0
1992,Q211987,Geography.Regions.Americas.North_America,0.52,235888,Jon_Stewart,enwiki,9.0
1993,Q29607339,Culture.Biography.Biography*,1.0,53914432,Julién_Davenport,enwiki,2.0
1994,Q29607339,Culture.Sports,0.96,53914432,Julién_Davenport,enwiki,2.0
1995,Q29607339,Geography.Regions.Americas.North_America,0.62,53914432,Julién_Davenport,enwiki,2.0
1996,Q3280335,Culture.Media.Films,0.99,9575832,Conrack,enwiki,3.0
1997,Q3280335,Culture.Media.Media*,0.99,9575832,Conrack,enwiki,3.0
1998,Q464373,Culture.Biography.Biography*,1.0,2102404,Daniele_Bracciali,enwiki,3.0
1999,Q464373,Culture.Sports,0.99,2102404,Daniele_Bracciali,enwiki,3.0
2000,Q464373,Geography.Regions.Europe.Southern_Europe,0.75,2102404,Daniele_Bracciali,enwiki,3.0
2001,Q464373,Geography.Regions.Europe.Europe*,0.63,2102404,Daniele_Bracciali,enwiki,3.0
2002,Q18808532,Culture.Biography.Biography*,0.97,45104275,Roger_Assalé,enwiki,6.0
2003,Q18808532,Culture.Sports,0.79,45104275,Roger_Assalé,enwiki,6.0
2004,Q163171,Culture.Biography.Biography*,0.99,528711,George_C._Homans,enwiki,5.0
2005,Q3497549,Culture.Sports,0.95,4820121,Records_and_statistics_of_the_Rugby_World_Cup,enwiki,0.0
2006,Q21064219,Culture.Biography.Biography*,0.98,47535423,Steve_Mounié,enwiki,11.0
2007,Q21064219,Culture.Sports,0.95,47535423,Steve_Mounié,enwiki,11.0
2008,Q1052825,History_and_Society.Politics_and_government,0.64,23675289,Group_of_Two,enwiki,9.0
2009,Q7627078,Culture.Biography.Biography*,1.0,631793,Stuart_Scott,enwiki,2.0
2010,Q7627078,Geography.Regions.Americas.North_America,0.86,631793,Stuart_Scott,enwiki,2.0
2011,Q7627078,Culture.Media.Media*,0.74,631793,Stuart_Scott,enwiki,2.0
2012,Q984616,Geography.Regions.Oceania,1.0,23631363,Owen_Franks,enwiki,0.0
2013,Q984616,Culture.Biography.Biography*,0.98,23631363,Owen_Franks,enwiki,0.0
2014,Q984616,Culture.Sports,0.91,23631363,Owen_Franks,enwiki,0.0
2015,Q1869829,STEM.Earth_and_environment,0.92,570103,1986_California_Proposition_65,enwiki,9.0
2016,Q1869829,History_and_Society.Society,0.89,570103,1986_California_Proposition_65,enwiki,9.0
2017,Q1869829,STEM.Medicine_&_Health,0.57,570103,1986_California_Proposition_65,enwiki,9.0
2018,Q531845,Culture.Sports,1.0,1456085,Darren_Clarke,enwiki,3.0
2019,Q531845,Culture.Biography.Biography*,1.0,1456085,Darren_Clarke,enwiki,3.0
2020,Q531845,Geography.Regions.Europe.Northern_Europe,0.88,1456085,Darren_Clarke,enwiki,3.0
2021,Q531845,Geography.Regions.Europe.Europe*,0.78,1456085,Darren_Clarke,enwiki,3.0
2022,Q17062186,Geography.Regions.Americas.North_America,0.77,10944289,NBC_Sunday_Night_Football_results,enwiki,2.0
2023,Q17062186,Geography.Regions.Americas.North_America,0.77,15124468,NBC_Sunday_Night_Football_results,enwiki,2.0
2024,Q2148322,Geography.Regions.Oceania,1.0,20790937,Rhyan_Grant,enwiki,11.0
2025,Q2148322,Culture.Biography.Biography*,0.99,20790937,Rhyan_Grant,enwiki,11.0
2026,Q16857406,Culture.Media.Films,0.99,43650667,The_Jungle_Book_(2016_film),enwiki,3.0
2027,Q16857406,Culture.Media.Media*,0.98,43650667,The_Jungle_Book_(2016_film),enwiki,3.0
2028,Q16857406,Geography.Regions.Americas.North_America,0.67,43650667,The_Jungle_Book_(2016_film),enwiki,3.0
2029,Q473943,Culture.Sports,1.0,932581,Amon_G._Carter_Stadium,enwiki,2.0
2030,Q473943,Geography.Regions.Americas.North_America,0.64,932581,Amon_G._Carter_Stadium,enwiki,2.0
2031,Q16989156,Geography.Regions.Americas.North_America,0.77,42546263,Kirkwood–Webster_Groves_Turkey_Day_Game,enwiki,3.0
2032,Q5560475,Culture.Biography.Biography*,0.99,7576447,Gil_Brandt,enwiki,2.0
2033,Q5560475,Geography.Regions.Americas.North_America,0.88,7576447,Gil_Brandt,enwiki,2.0
2034,Q5560475,Culture.Sports,0.79,7576447,Gil_Brandt,enwiki,2.0
2035,Q5865087,Geography.Regions.Americas.North_America,0.68,9370783,History_of_Kansas_City_Chiefs_quarterbacks,enwiki,2.0
2036,Q2891616,Culture.Biography.Biography*,1.0,21565753,Ran_Raz,enwiki,8.0
2037,Q2891616,Geography.Regions.Asia.West_Asia,0.88,21565753,Ran_Raz,enwiki,8.0
2038,Q2891616,Geography.Regions.Asia.Asia*,0.87,21565753,Ran_Raz,enwiki,8.0
2039,Q2891616,STEM.STEM*,0.53,21565753,Ran_Raz,enwiki,8.0
2040,Q5310394,Culture.Biography.Biography*,0.95,26233641,Duane_Vermeulen,enwiki,0.0
2041,Q5310394,Culture.Sports,0.92,26233641,Duane_Vermeulen,enwiki,0.0
2042,Q28216818,Culture.Biography.Biography*,0.87,52845543,Christopher_Steele,enwiki,9.0
2043,Q28216818,History_and_Society.Politics_and_government,0.52,52845543,Christopher_Steele,enwiki,9.0
2044,Q20645466,Culture.Biography.Biography*,0.99,48584276,Juliana_Awada,enwiki,6.0
2045,Q20645466,Geography.Regions.Americas.South_America,0.84,48584276,Juliana_Awada,enwiki,6.0
2046,Q20645466,Culture.Biography.Women,0.78,48584276,Juliana_Awada,enwiki,6.0
2047,Q3187960,Culture.Biography.Biography*,0.99,9490192,Judi_Meredith,enwiki,3.0
2048,Q3187960,Geography.Regions.Americas.North_America,0.7,9490192,Judi_Meredith,enwiki,3.0
2049,Q1305072,Culture.Media.Media*,0.99,6178986,Lover_Come_Back_(1961_film),enwiki,2.0
2050,Q1305072,Culture.Media.Films,0.99,6178986,Lover_Come_Back_(1961_film),enwiki,2.0
2051,Q42955938,Culture.Sports,1.0,55748056,2018_Atlanta_United_FC_season,enwiki,11.0
2052,Q229547,Culture.Media.Media*,1.0,3680736,Born_to_Dance,enwiki,3.0
2053,Q229547,Culture.Media.Films,0.99,3680736,Born_to_Dance,enwiki,3.0
2054,Q575922,STEM.Technology,1.0,390970,Mars_Polar_Lander,enwiki,8.0
2055,Q575922,History_and_Society.Transportation,1.0,390970,Mars_Polar_Lander,enwiki,8.0
2056,Q575922,STEM.Space,1.0,390970,Mars_Polar_Lander,enwiki,8.0
2057,Q575922,STEM.STEM*,1.0,390970,Mars_Polar_Lander,enwiki,8.0
2058,Q3423474,Culture.Biography.Biography*,0.97,4081628,Regina_Rajchrtová,enwiki,3.0
2059,Q3423474,Geography.Regions.Europe.Europe*,0.89,4081628,Regina_Rajchrtová,enwiki,3.0
2060,Q3423474,Geography.Regions.Europe.Eastern_Europe,0.89,4081628,Regina_Rajchrtová,enwiki,3.0
2061,Q3423474,Culture.Sports,0.78,4081628,Regina_Rajchrtová,enwiki,3.0
2062,Q3423474,Culture.Biography.Women,0.57,4081628,Regina_Rajchrtová,enwiki,3.0
2063,Q7354863,Geography.Regions.Americas.North_America,0.95,13734482,Rock_on_the_Range,enwiki,12.0
2064,Q20819890,Culture.Biography.Biography*,0.99,51846411,Park_Jeong-hwa,enwiki,11.0
2065,Q20819890,Culture.Biography.Biography*,0.99,47529866,Park_Jeong-hwa,enwiki,11.0
2066,Q20819890,Geography.Regions.Asia.East_Asia,0.98,51846411,Park_Jeong-hwa,enwiki,11.0
2067,Q20819890,Geography.Regions.Asia.East_Asia,0.98,47529866,Park_Jeong-hwa,enwiki,11.0
2068,Q20819890,Geography.Regions.Asia.Asia*,0.98,51846411,Park_Jeong-hwa,enwiki,11.0
2069,Q20819890,Geography.Regions.Asia.Asia*,0.98,47529866,Park_Jeong-hwa,enwiki,11.0
2070,Q20819890,Culture.Biography.Women,0.51,51846411,Park_Jeong-hwa,enwiki,11.0
2071,Q20819890,Culture.Biography.Women,0.51,47529866,Park_Jeong-hwa,enwiki,11.0
2072,Q4653736,Geography.Regions.Oceania,1.0,2701004,ARIA_Hall_of_Fame,enwiki,0.0
2073,Q3155859,Geography.Regions.Oceania,1.0,21796920,History_of_rugby_union_matches_between_Italy_and_New_Zealand,enwiki,0.0
2074,Q3155859,Culture.Sports,0.98,21796920,History_of_rugby_union_matches_between_Italy_and_New_Zealand,enwiki,0.0
2075,Q3885149,Geography.Regions.Americas.North_America,0.8,2658752,Order_Sons_of_Italy_in_America,enwiki,1.0
2076,Q3885149,History_and_Society.Education,0.61,2658752,Order_Sons_of_Italy_in_America,enwiki,1.0
2077,Q322259,Culture.Sports,1.0,522472,Chess_middlegame,enwiki,6.0
2078,Q2475551,Culture.Linguistics,0.95,13673534,Önge_language,enwiki,7.0
2079,Q2475551,Geography.Regions.Asia.Asia*,0.62,13673534,Önge_language,enwiki,7.0
2080,Q2475551,Geography.Regions.Asia.South_Asia,0.61,13673534,Önge_language,enwiki,7.0
2081,Q7292310,Culture.Biography.Biography*,1.0,8204304,Randy_McCown,enwiki,2.0
2082,Q7292310,Culture.Sports,0.99,8204304,Randy_McCown,enwiki,2.0
2083,Q7768411,Culture.Sports,1.0,33844732,The_Ten_Year_War,enwiki,2.0
2084,Q51945780,Culture.Biography.Biography*,1.0,57159682,Isaac_Yiadom,enwiki,2.0
2085,Q51945780,Culture.Sports,0.97,57159682,Isaac_Yiadom,enwiki,2.0
2086,Q1579619,Geography.Regions.Asia.South_Asia,1.0,1342780,Little_Andaman,enwiki,7.0
2087,Q1579619,Geography.Regions.Asia.Asia*,1.0,1342780,Little_Andaman,enwiki,7.0
2088,Q1579619,Geography.Geographical,0.93,1342780,Little_Andaman,enwiki,7.0
2089,Q4920048,History_and_Society.Business_and_economics,0.77,14203025,"Black,_Manafort,_Stone_and_Kelly",enwiki,9.0
2090,Q4920048,History_and_Society.Education,0.65,14203025,"Black,_Manafort,_Stone_and_Kelly",enwiki,9.0
2091,Q5932682,Culture.Biography.Biography*,0.99,12767717,Hugh_Sinclair_(actor),enwiki,3.0
2092,Q1366485,Culture.Biography.Biography*,1.0,3659833,Keith_Gillespie,enwiki,11.0
2093,Q1366485,Culture.Sports,1.0,3659833,Keith_Gillespie,enwiki,11.0
2094,Q1366485,Geography.Regions.Europe.Northern_Europe,0.97,3659833,Keith_Gillespie,enwiki,11.0
2095,Q1366485,Geography.Regions.Europe.Europe*,0.94,3659833,Keith_Gillespie,enwiki,11.0
2096,Q82843,Geography.Regions.Europe.Europe*,0.97,37710897,Jean-Michel_Nicolier,enwiki,10.0
2097,Q82843,Culture.Biography.Biography*,0.96,37710897,Jean-Michel_Nicolier,enwiki,10.0
2098,Q82843,History_and_Society.Military_and_warfare,0.86,37710897,Jean-Michel_Nicolier,enwiki,10.0
2099,Q82843,Geography.Regions.Europe.Southern_Europe,0.7,37710897,Jean-Michel_Nicolier,enwiki,10.0
2100,Q112834,Geography.Regions.Americas.North_America,0.87,94741,"Tishomingo_County,_Mississippi",enwiki,9.0
2101,Q934722,Culture.Biography.Biography*,1.0,692461,Charlie_Ruggles,enwiki,3.0
2102,Q157286,Geography.Regions.Asia.Asia*,0.96,555791,Nicobar_Islands,enwiki,7.0
2103,Q157286,Geography.Regions.Asia.South_Asia,0.96,555791,Nicobar_Islands,enwiki,7.0
2104,Q157286,Geography.Geographical,0.78,555791,Nicobar_Islands,enwiki,7.0
2105,Q157286,STEM.Biology,0.68,555791,Nicobar_Islands,enwiki,7.0
2106,Q2665110,Culture.Biography.Biography*,0.99,1211567,Billy_Halop,enwiki,3.0
2107,Q7174734,Culture.Biography.Biography*,1.0,34652363,Peter_Horne,enwiki,0.0
2108,Q7174734,Culture.Sports,0.78,34652363,Peter_Horne,enwiki,0.0
2109,Q7174734,Geography.Regions.Europe.Northern_Europe,0.63,34652363,Peter_Horne,enwiki,0.0
2110,Q7174734,Geography.Regions.Europe.Europe*,0.55,34652363,Peter_Horne,enwiki,0.0
2111,Q504028,Culture.Biography.Biography*,1.0,1078879,Chris_Owens_(actor),enwiki,3.0
2112,Q504028,Geography.Regions.Americas.North_America,0.54,1078879,Chris_Owens_(actor),enwiki,3.0
2113,Q2999350,Culture.Sports,1.0,1160469,Mitchell_Bowl,enwiki,2.0
2114,Q2999350,Geography.Regions.Americas.North_America,0.61,1160469,Mitchell_Bowl,enwiki,2.0
2115,Q117294,Culture.Sports,0.99,2989537,Johan_Franzén,enwiki,2.0
2116,Q117294,Culture.Biography.Biography*,0.97,2989537,Johan_Franzén,enwiki,2.0
2117,Q12608302,Geography.Regions.Asia.East_Asia,1.0,49999963,Homme_(band),enwiki,11.0
2118,Q12608302,Geography.Regions.Asia.Asia*,1.0,49999963,Homme_(band),enwiki,11.0
2119,Q12608302,Culture.Media.Music,0.96,49999963,Homme_(band),enwiki,11.0
2120,Q12608302,Culture.Media.Media*,0.94,49999963,Homme_(band),enwiki,11.0
2121,Q13857788,Culture.Sports,1.0,35337705,Corey_Dickerson,enwiki,2.0
2122,Q13857788,Culture.Biography.Biography*,0.99,35337705,Corey_Dickerson,enwiki,2.0
2123,Q13857788,Geography.Regions.Americas.North_America,0.78,35337705,Corey_Dickerson,enwiki,2.0
2124,Q2663661,Geography.Regions.Asia.South_Asia,1.0,1345893,Great_Andaman,enwiki,7.0
2125,Q2663661,Geography.Regions.Asia.Asia*,1.0,1345893,Great_Andaman,enwiki,7.0
2126,Q2663661,Geography.Geographical,0.91,1345893,Great_Andaman,enwiki,7.0
2127,Q19957769,Culture.Biography.Biography*,1.0,46646833,Suella_Braverman,enwiki,10.0
2128,Q19957769,History_and_Society.Politics_and_government,0.93,46646833,Suella_Braverman,enwiki,10.0
2129,Q19957769,Geography.Regions.Europe.Europe*,0.87,46646833,Suella_Braverman,enwiki,10.0
2130,Q19957769,Geography.Regions.Europe.Northern_Europe,0.76,46646833,Suella_Braverman,enwiki,10.0
2131,Q6021198,Geography.Regions.Americas.North_America,0.66,14198559,Indian_Packing_Company,enwiki,2.0
2132,Q6021198,History_and_Society.Business_and_economics,0.64,14198559,Indian_Packing_Company,enwiki,2.0
2133,Q22019872,History_and_Society.Politics_and_government,0.97,48417209,2020_United_States_elections,enwiki,9.0
2134,Q22019872,History_and_Society.Politics_and_government,0.97,55776581,2020_United_States_elections,enwiki,9.0
2135,Q22019872,Geography.Regions.Americas.North_America,0.55,48417209,2020_United_States_elections,enwiki,9.0
2136,Q22019872,Geography.Regions.Americas.North_America,0.55,55776581,2020_United_States_elections,enwiki,9.0
2137,Q3768101,Culture.Sports,1.0,1108817,Giovanni_Savarese,enwiki,11.0
2138,Q3768101,Culture.Biography.Biography*,0.99,1108817,Giovanni_Savarese,enwiki,11.0
2139,Q3768101,Geography.Regions.Americas.South_America,0.51,1108817,Giovanni_Savarese,enwiki,11.0
2140,Q640097,Culture.Media.Music,0.9,172351,Electric_blues,enwiki,12.0
2141,Q640097,Culture.Media.Media*,0.8,172351,Electric_blues,enwiki,12.0
2142,Q1308133,Culture.Media.Media*,1.0,15491650,Return_to_Lonesome_Dove,enwiki,9.0
2143,Q1308133,Culture.Media.Films,0.96,15491650,Return_to_Lonesome_Dove,enwiki,9.0
2144,Q1308133,Culture.Media.Television,0.85,15491650,Return_to_Lonesome_Dove,enwiki,9.0
2145,Q715136,Culture.Biography.Biography*,1.0,129248,Pan-Green_Coalition,enwiki,9.0
2146,Q715136,History_and_Society.Society,1.0,129248,Pan-Green_Coalition,enwiki,9.0
2147,Q715136,Geography.Regions.Asia.East_Asia,1.0,129248,Pan-Green_Coalition,enwiki,9.0
2148,Q715136,Geography.Regions.Asia.Asia*,0.99,129248,Pan-Green_Coalition,enwiki,9.0
2149,Q715136,History_and_Society.Politics_and_government,0.98,129248,Pan-Green_Coalition,enwiki,9.0
2150,Q56290122,Culture.Media.Television,0.59,58052988,Ukraine_in_the_Junior_Eurovision_Song_Contest_2018,enwiki,6.0
2151,Q15693873,Culture.Sports,1.0,41695762,Case_McCoy,enwiki,2.0
2152,Q15693873,Culture.Biography.Biography*,0.98,41695762,Case_McCoy,enwiki,2.0
2153,Q15693873,Geography.Regions.Americas.North_America,0.65,41695762,Case_McCoy,enwiki,2.0
2154,Q5223817,Culture.Biography.Biography*,1.0,5454176,Darla_Moore,enwiki,2.0
2155,Q5223817,Culture.Biography.Women,0.59,5454176,Darla_Moore,enwiki,2.0
2156,Q5223817,Geography.Regions.Americas.North_America,0.56,5454176,Darla_Moore,enwiki,2.0
2157,Q1159888,Culture.Biography.Biography*,1.0,3531308,Daniel_Akerson,enwiki,8.0
2158,Q1159888,Geography.Regions.Americas.North_America,0.68,3531308,Daniel_Akerson,enwiki,8.0
2159,Q17502671,Culture.Media.Television,0.99,41241450,Junior_Eurovision_Song_Contest_2015,enwiki,6.0
2160,Q17502671,Geography.Regions.Europe.Europe*,0.97,41241450,Junior_Eurovision_Song_Contest_2015,enwiki,6.0
2161,Q17502671,Culture.Media.Media*,0.95,41241450,Junior_Eurovision_Song_Contest_2015,enwiki,6.0
2162,Q17502671,Geography.Regions.Europe.Eastern_Europe,0.88,41241450,Junior_Eurovision_Song_Contest_2015,enwiki,6.0
2163,Q541821,Culture.Biography.Biography*,1.0,2399450,Drena_De_Niro,enwiki,1.0
2164,Q6365386,Culture.Media.Media*,1.0,10586554,Kanteerava_Studios,enwiki,3.0
2165,Q6365386,Culture.Media.Films,1.0,10586554,Kanteerava_Studios,enwiki,3.0
2166,Q4150130,Culture.Biography.Biography*,1.0,38811938,Volodymyr_Groysman,enwiki,6.0
2167,Q4150130,Geography.Regions.Europe.Eastern_Europe,0.59,38811938,Volodymyr_Groysman,enwiki,6.0
2168,Q4150130,Geography.Regions.Europe.Europe*,0.54,38811938,Volodymyr_Groysman,enwiki,6.0
2169,Q21198126,Culture.Media.Music,0.97,48291870,Art_Angels,enwiki,0.0
2170,Q21198126,Culture.Media.Media*,0.97,48291870,Art_Angels,enwiki,0.0
2171,Q176304,Culture.Biography.Biography*,1.0,24196494,Mathew_Leckie,enwiki,11.0
2172,Q176304,Culture.Sports,0.97,24196494,Mathew_Leckie,enwiki,11.0
2173,Q176304,Geography.Regions.Oceania,0.87,24196494,Mathew_Leckie,enwiki,11.0
2174,Q1619460,Culture.Media.Films,0.99,61480,Broadway_Melody_of_1936,enwiki,3.0
2175,Q1619460,Culture.Media.Media*,0.99,61480,Broadway_Melody_of_1936,enwiki,3.0
2176,Q2608102,History_and_Society.Society,0.96,19543180,VEB_Arena,enwiki,6.0
2177,Q2608102,Culture.Sports,0.69,19543180,VEB_Arena,enwiki,6.0
2178,Q16251293,Culture.Media.Films,1.0,42406844,Mandyada_Gandu,enwiki,3.0
2179,Q16251293,Culture.Media.Media*,0.99,42406844,Mandyada_Gandu,enwiki,3.0
2180,Q16251293,Geography.Regions.Asia.South_Asia,0.99,42406844,Mandyada_Gandu,enwiki,3.0
2181,Q16251293,Geography.Regions.Asia.Asia*,0.98,42406844,Mandyada_Gandu,enwiki,3.0
2182,Q6603825,Geography.Regions.Americas.North_America,0.65,34117250,List_of_Washington_State_Cougars_bowl_games,enwiki,2.0
2183,Q21079313,STEM.Technology,1.0,47995848,Psyche_(spacecraft),enwiki,8.0
2184,Q21079313,History_and_Society.Transportation,1.0,47995848,Psyche_(spacecraft),enwiki,8.0
2185,Q21079313,STEM.Space,1.0,47995848,Psyche_(spacecraft),enwiki,8.0
2186,Q21079313,STEM.STEM*,1.0,47995848,Psyche_(spacecraft),enwiki,8.0
2187,Q2272293,Culture.Biography.Biography*,0.99,2138332,Juan_Alderete,enwiki,12.0
2188,Q553196,Culture.Biography.Biography*,0.99,229266,Irving_Kristol,enwiki,5.0
2189,Q553196,Geography.Regions.Americas.North_America,0.69,229266,Irving_Kristol,enwiki,5.0
2190,Q6152998,Geography.Regions.Americas.Central_America,1.0,57745120,Northern_Triangle_of_Central_America,enwiki,6.0
2191,Q519678,Culture.Sports,1.0,7816135,Jeremain_Lens,enwiki,11.0
2192,Q519678,Culture.Biography.Biography*,0.95,7816135,Jeremain_Lens,enwiki,11.0
2193,Q519678,Geography.Regions.Europe.Western_Europe,0.65,7816135,Jeremain_Lens,enwiki,11.0
2194,Q714789,History_and_Society.Transportation,1.0,185083,Huygens_(spacecraft),enwiki,8.0
2195,Q714789,STEM.Space,1.0,185083,Huygens_(spacecraft),enwiki,8.0
2196,Q714789,STEM.STEM*,1.0,185083,Huygens_(spacecraft),enwiki,8.0
2197,Q714789,STEM.Technology,1.0,185083,Huygens_(spacecraft),enwiki,8.0
2198,Q1354614,Culture.Biography.Biography*,0.96,25726999,Frank_Ifield,enwiki,0.0
2199,Q1161275,Culture.Biography.Biography*,1.0,21424069,Daniel_Candeias,enwiki,6.0
2200,Q1161275,Culture.Sports,0.98,21424069,Daniel_Candeias,enwiki,6.0
2201,Q28857171,Culture.Biography.Biography*,1.0,57852081,Ashley_Park_(actress),enwiki,12.0
2202,Q16234710,Culture.Biography.Biography*,0.99,40738107,Benjamin_Kololli,enwiki,11.0
2203,Q16234710,Geography.Regions.Europe.Western_Europe,0.96,40738107,Benjamin_Kololli,enwiki,11.0
2204,Q16234710,Geography.Regions.Europe.Europe*,0.9,40738107,Benjamin_Kololli,enwiki,11.0
2205,Q16234710,Culture.Sports,0.88,40738107,Benjamin_Kololli,enwiki,11.0
2206,Q22095091,Geography.Regions.Oceania,1.0,48208945,2016_World_Cup_of_Golf,enwiki,3.0
2207,Q22095091,Culture.Sports,0.93,48208945,2016_World_Cup_of_Golf,enwiki,3.0
2208,Q22277395,Culture.Biography.Biography*,1.0,57453846,Michael_Cohen_(lawyer),enwiki,9.0
2209,Q22277395,Culture.Biography.Biography*,1.0,49112219,Michael_Cohen_(lawyer),enwiki,9.0
2210,Q22277395,Culture.Biography.Biography*,1.0,49112223,Michael_Cohen_(lawyer),enwiki,9.0
2211,Q22277395,Geography.Regions.Americas.North_America,0.93,57453846,Michael_Cohen_(lawyer),enwiki,9.0
2212,Q22277395,Geography.Regions.Americas.North_America,0.93,49112219,Michael_Cohen_(lawyer),enwiki,9.0
2213,Q22277395,Geography.Regions.Americas.North_America,0.93,49112223,Michael_Cohen_(lawyer),enwiki,9.0
2214,Q22277395,History_and_Society.Politics_and_government,0.63,57453846,Michael_Cohen_(lawyer),enwiki,9.0
2215,Q22277395,History_and_Society.Politics_and_government,0.63,49112219,Michael_Cohen_(lawyer),enwiki,9.0
2216,Q22277395,History_and_Society.Politics_and_government,0.63,49112223,Michael_Cohen_(lawyer),enwiki,9.0
2217,Q11811827,Geography.Regions.Europe.Southern_Europe,0.67,28661137,List_of_La_Liga_broadcasters,enwiki,2.0
2218,Q11811827,Geography.Regions.Europe.Europe*,0.67,28661137,List_of_La_Liga_broadcasters,enwiki,2.0
2219,Q7611286,Culture.Biography.Biography*,0.62,12755117,The_Stereotypes,enwiki,11.0
2220,Q7611286,Geography.Regions.Americas.North_America,0.55,12755117,The_Stereotypes,enwiki,11.0
2221,Q1699776,Culture.Biography.Biography*,1.0,4517011,John_Dawson_Dewhirst,enwiki,5.0
2222,Q128992,Culture.Biography.Biography*,0.98,9485331,Miralem_Sulejmani,enwiki,6.0
2223,Q128992,Culture.Sports,0.97,9485331,Miralem_Sulejmani,enwiki,6.0
2224,Q128992,Geography.Regions.Europe.Southern_Europe,0.81,9485331,Miralem_Sulejmani,enwiki,6.0
2225,Q128992,Geography.Regions.Europe.Europe*,0.7,9485331,Miralem_Sulejmani,enwiki,6.0
2226,Q1325118,Culture.Biography.Biography*,1.0,6444697,Paul_Holmgren,enwiki,2.0
2227,Q1325118,Culture.Sports,0.97,6444697,Paul_Holmgren,enwiki,2.0
2228,Q1325118,Geography.Regions.Americas.North_America,0.51,6444697,Paul_Holmgren,enwiki,2.0
2229,Q206901,STEM.STEM*,1.0,19375577,Amyotrophic_lateral_sclerosis,enwiki,9.0
2230,Q206901,STEM.Medicine_&_Health,0.97,19375577,Amyotrophic_lateral_sclerosis,enwiki,9.0
2231,Q206901,STEM.Biology,0.62,19375577,Amyotrophic_lateral_sclerosis,enwiki,9.0
