,Unnamed: 0,Qid,topic,probability,page_id,page_title,modularity_class,wiki_db,cluster,degree
10209,10209,Q6596776,Geography.Regions.Europe.Southern_Europe,0.19826446676254272,28637345,list of Serie A broadcasters,19,enwiki,0,4.0
10210,10210,Q6596776,Geography.Regions.Europe.Europe*,0.12878464365005493,28637345,list of Serie A broadcasters,19,enwiki,0,4.0
10211,10211,Q26837901,Culture.Biography.Biography*,0.9863731861114502,51504703,Robby Anderson,19,enwiki,0,2.0
10212,10212,Q26837901,Culture.Sports,0.9763205647468568,51504703,Robby Anderson,19,enwiki,0,2.0
10213,10213,Q55639805,Compilation.List_Disambig,1.0,57143357,glossary of computer science,17,enwiki,3,4.0
10214,10214,Q55639805,STEM.STEM*,0.9859463572502136,57143357,glossary of computer science,17,enwiki,3,4.0
10215,10215,Q55639805,STEM.Computing,0.9659096002578736,57143357,glossary of computer science,17,enwiki,3,4.0
10216,10216,Q2489,Culture.Literature,0.8872146010398865,1418499,John Doggett,4,enwiki,4,9.0
10217,10217,Q2489,Culture.Media.Media*,0.6370407938957214,1418499,John Doggett,4,enwiki,4,9.0
10218,10218,Q104499,STEM.Space,0.9981998205184937,36224143,planetary science,17,enwiki,3,14.0
10219,10219,Q104499,STEM.STEM*,0.9836069941520692,36224143,planetary science,17,enwiki,3,14.0
10220,10220,Q456686,Culture.Biography.Biography*,0.997894287109375,4147839,Teresa Ann Savoy,23,enwiki,7,1.0
10221,10221,Q456686,Culture.Biography.Women,0.9637899398803712,4147839,Teresa Ann Savoy,23,enwiki,7,1.0
10222,10222,Q456686,Geography.Regions.Europe.Europe*,0.0,4147839,Teresa Ann Savoy,23,enwiki,7,1.0
10223,10223,Q6395932,Culture.Biography.Biography*,0.9924327731132508,13783195,Kevin Burkhardt,19,enwiki,0,2.0
10224,10224,Q6395932,Culture.Sports,0.8519628047943115,13783195,Kevin Burkhardt,19,enwiki,0,2.0
10225,10225,Q15529972,Culture.Biography.Biography*,0.9995794296264648,144471,David Bossie,3,enwiki,2,1.0
10226,10226,Q15529972,Geography.Regions.Americas.North_America,0.30218379402160644,144471,David Bossie,3,enwiki,2,1.0
10227,10227,Q5355873,History_and_Society.Politics_and_government,1.0000100135803225,7346135,Prahran,29,enwiki,6,11.0
10228,10228,Q5355873,Geography.Regions.Oceania,0.4990100135803223,7346135,Prahran,29,enwiki,6,11.0
10229,10229,Q728651,Culture.Linguistics,0.9324633479118348,32235,Ural–Altaic languages,5,enwiki,9,1.0
10230,10230,Q728651,Geography.Regions.Asia.Asia*,0.006821857929229736,32235,Ural–Altaic languages,5,enwiki,9,1.0
10231,10231,Q263076,Culture.Biography.Biography*,0.9973783493041992,6304425,Robin Walker,1,enwiki,2,1.0
10232,10232,Q263076,History_and_Society.Politics_and_government,0.9802908897399902,6304425,Robin Walker,1,enwiki,2,1.0
10233,10233,Q263076,Geography.Regions.Europe.Northern_Europe,0.4231518378257752,6304425,Robin Walker,1,enwiki,2,1.0
10234,10234,Q263076,Geography.Regions.Europe.Europe*,0.4139109721183777,6304425,Robin Walker,1,enwiki,2,1.0
10235,10235,Q16192221,Culture.Biography.Biography*,0.9995657801628112,39692887,Ben Sasse,30,enwiki,6,2.0
10236,10236,Q16192221,History_and_Society.Politics_and_government,0.9899964332580566,39692887,Ben Sasse,30,enwiki,6,2.0
10237,10237,Q16192221,Geography.Regions.Americas.North_America,0.4114462008476257,39692887,Ben Sasse,30,enwiki,6,2.0
10238,10238,Q27840142,Culture.Biography.Biography*,0.9926641583442688,52215243,Cameron Smith,19,enwiki,0,8.0
10239,10239,Q27840142,Culture.Sports,0.91965252161026,52215243,Cameron Smith,19,enwiki,0,8.0
10240,10240,Q7568723,Geography.Regions.Asia.East_Asia,0.98678719997406,31839769,Southern University of Science and Technology,1,enwiki,7,1.0
10241,10241,Q7568723,Geography.Regions.Asia.Asia*,0.9659096002578736,31839769,Southern University of Science and Technology,1,enwiki,7,1.0
10242,10242,Q7568723,History_and_Society.Education,0.9124462008476256,31839769,Southern University of Science and Technology,1,enwiki,7,1.0
10243,10243,Q28216818,Culture.Biography.Biography*,0.8774868249893188,52845543,Christopher Steele,3,enwiki,2,7.0
10244,10244,Q30152499,Culture.Sports,0.9958112239837646,54238027,2019 FIBA Basketball World Cup qualification (Americas),6,enwiki,5,2.0
10245,10245,Q106915,Geography.Regions.Europe.Europe*,0.9808859825134276,132221,Södermanland County,27,enwiki,14,2.0
10246,10246,Q106915,Geography.Regions.Europe.Northern_Europe,0.8670457601547241,132221,Södermanland County,27,enwiki,14,2.0
10247,10247,Q5336574,Culture.Sports,1.0000100135803225,4438703,Eddie Wolstenholme,0,enwiki,1,2.0
10248,10248,Q5336574,Culture.Biography.Biography*,0.9949496984481812,4438703,Eddie Wolstenholme,0,enwiki,1,2.0
10249,10249,Q6651815,Geography.Geographical,0.9763205647468568,14936803,Little Saint James,3,enwiki,2,3.0
10250,10250,Q6651815,Geography.Regions.Americas.Central_America,0.9591643214225768,14936803,Little Saint James,3,enwiki,2,3.0
10251,10251,Q5334688,Culture.Biography.Biography*,0.9970290064811708,5710863,Ed Cooley,16,enwiki,8,2.0
10252,10252,Q5334688,Culture.Sports,0.9879562258720398,5710863,Ed Cooley,16,enwiki,8,2.0
10253,10253,Q5334688,Geography.Regions.Americas.North_America,0.11409788036346435,5710863,Ed Cooley,16,enwiki,8,2.0
10254,10254,Q18763650,Culture.Sports,0.9796776771545409,44537641,Minnesota–Nebraska football rivalry,19,enwiki,0,14.0
10255,10255,Q18763650,Geography.Regions.Americas.North_America,0.15742753648757934,44537641,Minnesota–Nebraska football rivalry,19,enwiki,0,14.0
10256,10256,Q623684,Geography.Regions.Europe.Eastern_Europe,0.8080772161483765,1207823,Arabat Spit,15,enwiki,3,13.0
10257,10257,Q623684,Geography.Regions.Europe.Europe*,0.7310686111450195,1207823,Arabat Spit,15,enwiki,3,13.0
10258,10258,Q56044093,Culture.Biography.Biography*,0.9591643214225768,58106325,Johannes Radebe,1,enwiki,1,1.0
10259,10259,Q19519946,Culture.Biography.Biography*,0.9973783493041992,44612795,Tim Smith,29,enwiki,6,5.0
10260,10260,Q19519946,Geography.Regions.Oceania,0.4932797422409058,44612795,Tim Smith,29,enwiki,6,5.0
10261,10261,Q14950257,Culture.Biography.Biography*,0.9942797422409058,3239071,Tim Biakabutuka,19,enwiki,0,1.0
10262,10262,Q14950257,Culture.Sports,0.8596737384796143,3239071,Tim Biakabutuka,19,enwiki,0,1.0
10263,10263,Q3776433,Culture.Biography.Biography*,0.9987651705741882,10382253,Greg Olson,19,enwiki,0,4.0
10264,10264,Q3776433,Culture.Sports,0.99219411611557,10382253,Greg Olson,19,enwiki,0,4.0
10265,10265,Q3776433,Geography.Regions.Americas.North_America,0.17818872833251953,10382253,Greg Olson,19,enwiki,0,4.0
10266,10266,Q56275563,Culture.Sports,0.946606695652008,58033079,2018 Quick Lane Bowl,19,enwiki,0,11.0
10267,10267,Q6851865,History_and_Society.Education,0.8840492963790894,2456753,Mililani High School,19,enwiki,0,3.0
10268,10268,Q6851865,Geography.Regions.Americas.North_America,0.7931159734725952,2456753,Mililani High School,19,enwiki,0,3.0
10269,10269,Q6784677,Geography.Regions.Americas.North_America,0.9579222798347472,2849593,Massillon Washington High School,21,enwiki,2,2.0
10270,10270,Q6784677,History_and_Society.Education,0.8840492963790894,2849593,Massillon Washington High School,21,enwiki,2,2.0
10271,10271,Q18126670,Culture.Sports,0.754925012588501,43902763,McLaren M8A,15,enwiki,3,2.0
10272,10272,Q59306386,Culture.Biography.Biography*,0.9980222582817078,59196657,Bukayo Saka,15,enwiki,3,4.0
10273,10273,Q59306386,Culture.Sports,0.9890230894088744,59196657,Bukayo Saka,15,enwiki,3,4.0
10274,10274,Q173995,Culture.Biography.Biography*,0.9967369437217712,23825,Adrian II,15,enwiki,3,9.0
10275,10275,Q173995,Culture.Philosophy_and_religion,0.974052667617798,23825,Adrian II,15,enwiki,3,9.0
10276,10276,Q173995,History_and_Society.History,0.6992644667625427,23825,Adrian II,15,enwiki,3,9.0
10277,10277,Q173995,Geography.Regions.Europe.Europe*,0.3429050912857056,23825,Adrian II,15,enwiki,3,9.0
10278,10278,Q885019,History_and_Society.Military_and_warfare,0.9433575868606568,10096255,Operation Queen,11,enwiki,1,1.0
10279,10279,Q5190062,Geography.Regions.Europe.Northern_Europe,0.4990100135803223,20443333,Crumlin United,0,enwiki,1,2.0
10280,10280,Q5190062,Geography.Regions.Europe.Europe*,0.4981269707679749,20443333,Crumlin United,0,enwiki,1,2.0
10281,10281,Q286765,Culture.Sports,1.0000100135803225,8445147,Chase Budinger,9,enwiki,12,1.0
10282,10282,Q286765,Culture.Biography.Biography*,1.0000100135803225,8445147,Chase Budinger,9,enwiki,12,1.0
10283,10283,Q286765,Geography.Regions.Americas.North_America,0.3696072568893433,8445147,Chase Budinger,9,enwiki,12,1.0
10284,10284,Q1147424,Compilation.List_Disambig,1.0,6642347,Sentinel Island,5,enwiki,9,3.0
10285,10285,Q3082484,Culture.Biography.Biography*,1.0000100135803225,2376563,Frank Albertson,6,enwiki,5,2.0
10286,10286,Q3082484,Geography.Regions.Americas.North_America,0.14323513412475586,2376563,Frank Albertson,6,enwiki,5,2.0
10287,10287,Q19866733,Culture.Sports,0.9980222582817078,46383483,2015 North Carolina Tar Heels football team,19,enwiki,0,8.0
10288,10288,Q4954237,Culture.Biography.Biography*,1.0000100135803225,18825119,Brad Scott,19,enwiki,0,2.0
10289,10289,Q4954237,Culture.Sports,1.0000100135803225,18825119,Brad Scott,19,enwiki,0,2.0
10290,10290,Q6917747,Geography.Regions.Americas.North_America,0.59267657995224,912773,Motion Picture & Television Country House and Hospital,6,enwiki,5,4.0
10291,10291,Q6917747,STEM.STEM*,0.5078218579292297,912773,Motion Picture & Television Country House and Hospital,6,enwiki,5,4.0
10292,10292,Q3302930,History_and_Society.Society,1.0000100135803225,177765,feminist economics,30,enwiki,6,4.0
10293,10293,Q3302930,History_and_Society.Business_and_economics,0.9019306898117064,177765,feminist economics,30,enwiki,6,4.0
10294,10294,Q1525928,Geography.Regions.Americas.North_America,0.4831036200523377,992241,Mississippi State Senate,3,enwiki,2,9.0
10295,10295,Q6480944,Culture.Biography.Biography*,0.997894287109375,28194889,Lamarcus Joyner,19,enwiki,0,10.0
10296,10296,Q6480944,Culture.Sports,0.94500470161438,28194889,Lamarcus Joyner,19,enwiki,0,10.0
10297,10297,Q2373778,Culture.Biography.Biography*,1.0000100135803225,10602661,Sydney Tafler,2,enwiki,7,4.0
10298,10298,Q1818865,Culture.Biography.Biography*,0.9989112615585328,7900889,Leon Barnett,0,enwiki,1,1.0
10299,10299,Q1818865,Culture.Sports,0.99745911359787,7900889,Leon Barnett,0,enwiki,1,1.0
10300,10300,Q1818865,Geography.Regions.Europe.Europe*,0.23006861114501956,7900889,Leon Barnett,0,enwiki,1,1.0
10301,10301,Q1818865,Geography.Regions.Europe.Northern_Europe,0.19165198707580566,7900889,Leon Barnett,0,enwiki,1,1.0
10302,10302,Q4808710,Geography.Regions.Europe.Southern_Europe,0.4990100135803223,30608573,Assembly of Vlorë,15,enwiki,3,5.0
10303,10303,Q4808710,Geography.Regions.Europe.Europe*,0.4990100135803223,30608573,Assembly of Vlorë,15,enwiki,3,5.0
10304,10304,Q115782,History_and_Society.Military_and_warfare,0.7773098945617676,261749,Main Intelligence Directorate,3,enwiki,2,8.0
10305,10305,Q6378017,Compilation.List_Disambig,1.0,2455465,list of Edmonton Oilers head coaches,31,enwiki,18,7.0
10306,10306,Q6614996,Compilation.List_Disambig,1.0,19726517,list of current CFL team rosters,19,enwiki,0,13.0
10307,10307,Q6614996,Culture.Sports,0.960371196269989,19726517,list of current CFL team rosters,19,enwiki,0,13.0
10308,10308,Q6614996,Geography.Regions.Americas.North_America,0.4352950325012207,19726517,list of current CFL team rosters,19,enwiki,0,13.0
10309,10309,Q18390667,Culture.Biography.Biography*,0.992888569831848,44192449,Robert Emmett Keane,6,enwiki,5,1.0
10310,10310,Q448463,Culture.Media.Films,0.9947898983955384,13210849,Alvarez Kelly,4,enwiki,4,2.0
10311,10311,Q448463,Culture.Media.Media*,0.9935217499732972,13210849,Alvarez Kelly,4,enwiki,4,2.0
10312,10312,Q19661792,Culture.Biography.Biography*,0.9989112615585328,46194351,Wílmar Barrios,20,enwiki,4,3.0
10313,10313,Q19661792,Culture.Sports,0.99219411611557,46194351,Wílmar Barrios,20,enwiki,4,3.0
10314,10314,Q19661792,Geography.Regions.Americas.South_America,0.06886266374588013,46194351,Wílmar Barrios,20,enwiki,4,3.0
10315,10315,Q629461,Culture.Sports,0.8519628047943115,4657769,2002–03 UEFA Cup,15,enwiki,3,4.0
10316,10316,Q204958,Culture.Media.Films,0.9990700483322144,9155539,Funeral in Berlin,6,enwiki,5,5.0
10317,10317,Q204958,Culture.Media.Media*,0.9986850023269652,9155539,Funeral in Berlin,6,enwiki,5,5.0
10318,10318,Q807398,Culture.Biography.Biography*,0.9985549449920654,606115,Barbara Dickson,2,enwiki,4,3.0
10319,10319,Q807398,Culture.Media.Media*,0.9149109721183776,606115,Barbara Dickson,2,enwiki,4,3.0
10320,10320,Q807398,Culture.Biography.Women,0.8903042674064636,606115,Barbara Dickson,2,enwiki,4,3.0
10321,10321,Q807398,Culture.Media.Music,0.8774868249893188,606115,Barbara Dickson,2,enwiki,4,3.0
10322,10322,Q17006840,Culture.Sports,0.9972090721130372,42321083,103rd Grey Cup,19,enwiki,0,30.0
10323,10323,Q17006840,Geography.Regions.Americas.North_America,0.4893015494346618,42321083,103rd Grey Cup,19,enwiki,0,30.0
10324,10324,Q16727516,Culture.Biography.Biography*,0.9924327731132508,42593107,Philip Billing,0,enwiki,1,4.0
10325,10325,Q16727516,Culture.Sports,0.9637899398803712,42593107,Philip Billing,0,enwiki,1,4.0
10326,10326,Q16727516,Geography.Regions.Europe.Northern_Europe,0.2596606483459473,42593107,Philip Billing,0,enwiki,1,4.0
10327,10327,Q16727516,Geography.Regions.Europe.Europe*,0.19165198707580566,42593107,Philip Billing,0,enwiki,1,4.0
10328,10328,Q7890200,History_and_Society.Politics_and_government,0.9893575310707092,37550241,2014 United States House of Representatives elections,3,enwiki,2,13.0
10329,10329,Q7890200,Culture.Biography.Biography*,0.5621865391731262,37550241,2014 United States House of Representatives elections,3,enwiki,2,13.0
10330,10330,Q7890200,Geography.Regions.Americas.North_America,0.3257217874526977,37550241,2014 United States House of Representatives elections,3,enwiki,2,13.0
10331,10331,Q5865524,History_and_Society.History,0.8933194279670715,2711369,history of Mississippi,3,enwiki,2,18.0
10332,10332,Q5865524,Geography.Regions.Americas.North_America,0.4294682612419128,2711369,history of Mississippi,3,enwiki,2,18.0
10333,10333,Q2349200,Compilation.List_Disambig,1.0,2221107,The Fallen Idol,2,enwiki,4,3.0
10334,10334,Q2349200,Culture.Media.Films,0.9963027834892272,2221107,The Fallen Idol,2,enwiki,4,3.0
10335,10335,Q2349200,Culture.Media.Media*,0.99219411611557,2221107,The Fallen Idol,2,enwiki,4,3.0
10336,10336,Q327835,Compilation.List_Disambig,1.0,1773913,Constitution Day,15,enwiki,10,3.0
10337,10337,Q6382703,Culture.Biography.Biography*,0.9994397163391112,3815781,Keegan-Michael Key,2,enwiki,4,5.0
10338,10338,Q6382703,Geography.Regions.Americas.North_America,0.1713417043685913,3815781,Keegan-Michael Key,2,enwiki,4,5.0
10339,10339,Q362281,Culture.Biography.Biography*,0.9995794296264648,1602795,Dave Kitson,0,enwiki,1,2.0
10340,10340,Q362281,Culture.Sports,0.9993003606796264,1602795,Dave Kitson,0,enwiki,1,2.0
10341,10341,Q362281,Geography.Regions.Europe.Northern_Europe,0.014629947185516357,1602795,Dave Kitson,0,enwiki,1,2.0
10342,10342,Q362281,Geography.Regions.Europe.Europe*,0.0,1602795,Dave Kitson,0,enwiki,1,2.0
10343,10343,Q59177944,Culture.Biography.Biography*,0.994455099105835,59150207,Melissa Horne,29,enwiki,6,2.0
10344,10344,Q59177944,Geography.Regions.Oceania,0.4906942119598389,59150207,Melissa Horne,29,enwiki,6,2.0
10345,10345,Q18113389,Culture.Sports,1.0000100135803225,41756461,2021 Africa Cup of Nations,11,enwiki,1,11.0
10346,10346,Q18113389,Geography.Regions.Africa.Africa*,0.10667316818237303,41756461,2021 Africa Cup of Nations,11,enwiki,1,11.0
10347,10347,Q5355150,History_and_Society.Politics_and_government,1.0000100135803225,7627097,Brighton,29,enwiki,6,13.0
10348,10348,Q5355150,Geography.Regions.Oceania,0.4990100135803223,7627097,Brighton,29,enwiki,6,13.0
10349,10349,Q56277805,Culture.Media.Films,0.9935217499732972,58132235,Varathan,3,enwiki,2,1.0
10350,10350,Q56277805,Culture.Media.Media*,0.9893575310707092,58132235,Varathan,3,enwiki,2,1.0
10351,10351,Q56277805,Geography.Regions.Asia.South_Asia,0.3981314172744751,58132235,Varathan,3,enwiki,2,1.0
10352,10352,Q56277805,Geography.Regions.Asia.Asia*,0.3509628047943115,58132235,Varathan,3,enwiki,2,1.0
10353,10353,Q6414926,Culture.Biography.Biography*,0.99745911359787,3962937,Kirby Hocutt,22,enwiki,21,2.0
10354,10354,Q6414926,Culture.Sports,0.6224693655967712,3962937,Kirby Hocutt,22,enwiki,21,2.0
10355,10355,Q6414926,Geography.Regions.Americas.North_America,0.2047950496673584,3962937,Kirby Hocutt,22,enwiki,21,2.0
10356,10356,Q15522191,Culture.Biography.Biography*,0.9952548146247864,882025,J. Gordon Edwards,6,enwiki,5,1.0
10357,10357,Q15522191,Geography.Regions.Americas.North_America,0.2653036584854126,882025,J. Gordon Edwards,6,enwiki,5,1.0
10358,10358,Q58303212,Culture.Biography.Biography*,0.992888569831848,58966225,Kalidou Sidibé,0,enwiki,1,1.0
10359,10359,Q58303212,Culture.Sports,0.9783946871757508,58966225,Kalidou Sidibé,0,enwiki,1,1.0
10360,10360,Q58303212,Geography.Regions.Europe.Western_Europe,0.270853506565094,58966225,Kalidou Sidibé,0,enwiki,1,1.0
10361,10361,Q58303212,Geography.Regions.Europe.Europe*,0.25392501258850103,58966225,Kalidou Sidibé,0,enwiki,1,1.0
10362,10362,Q48732173,Culture.Sports,1.0000100135803225,56135203,Chess World Cup 2019,15,enwiki,3,2.0
10363,10363,Q7093940,Geography.Regions.Americas.North_America,0.8933194279670715,19365483,Oniontown,10,enwiki,10,1.0
10364,10364,Q822946,Culture.Media.Films,0.9965265989303588,615121,The Dreamers,23,enwiki,7,19.0
10365,10365,Q822946,Culture.Media.Media*,0.9942797422409058,615121,The Dreamers,23,enwiki,7,19.0
10366,10366,Q822946,Geography.Regions.Europe.Europe*,0.19826446676254272,615121,The Dreamers,23,enwiki,7,19.0
10367,10367,Q1400515,Culture.Biography.Biography*,0.9919480085372924,17081371,Geoffrey Gurrumul Yunupingu,1,enwiki,11,6.0
10368,10368,Q7245574,Culture.Biography.Biography*,0.9980222582817078,1271261,Priscilla Alden,6,enwiki,5,7.0
10369,10369,Q7245574,History_and_Society.History,0.7663036584854126,1271261,Priscilla Alden,6,enwiki,5,7.0
10370,10370,Q7245574,Culture.Biography.Women,0.7371681928634644,1271261,Priscilla Alden,6,enwiki,5,7.0
10371,10371,Q7245574,Geography.Regions.Americas.North_America,0.1713417043685913,1271261,Priscilla Alden,6,enwiki,5,7.0
10372,10372,Q5211305,Geography.Regions.Americas.North_America,0.2653036584854126,17841469,Dallas Cowboys Radio Network,19,enwiki,0,3.0
10373,10373,Q5486737,Culture.Biography.Biography*,0.9951046109199524,1849059,Frank G. Jackson,17,enwiki,15,4.0
