,Degree,Id,Label,Probability,Qid,Topic,betweenesscentrality,modularity_class
668,13.0,56552.0,Ангара (семейство ракет-носителей),0.9947898983955383,Q530600,STEM.Space,138.48289893419366,8.0
669,13.0,56552.0,Ангара (семейство ракет-носителей),0.994098961353302,Q530600,History_and_Society.Society,138.48289893419366,8.0
670,13.0,56552.0,Ангара (семейство ракет-носителей),0.9896818399429321,Q530600,History_and_Society.Transportation,138.48289893419366,8.0
671,13.0,56552.0,Ангара (семейство ракет-носителей),0.9859463572502136,Q530600,STEM.Technology,138.48289893419366,8.0
672,13.0,56552.0,Ангара (семейство ракет-носителей),0.9850529432296753,Q530600,STEM.STEM*,138.48289893419366,8.0
673,9.0,57928.0,Черниговская область,0.9921941161155701,Q167874,Geography.Regions.Europe.Europe*,24421.480786505534,10.0
674,9.0,57928.0,Черниговская область,0.9732507467269897,Q167874,Geography.Regions.Europe.Eastern_Europe,24421.480786505534,10.0
675,1.0,58767.0,"Бенкендорф, Александр Христофорович",0.9935217499732971,Q25672,Culture.Biography.Biography*,0.0,14.0
676,1.0,58767.0,"Бенкендорф, Александр Христофорович",0.8311530351638794,Q25672,History_and_Society.Military_and_warfare,0.0,14.0
677,1.0,58767.0,"Бенкендорф, Александр Христофорович",0.546748161315918,Q25672,History_and_Society.Society,0.0,14.0
678,1.0,58767.0,"Бенкендорф, Александр Христофорович",0.2653036584854126,Q25672,Geography.Regions.Europe.Europe*,0.0,14.0
679,1.0,58767.0,"Бенкендорф, Александр Христофорович",0.0,Q25672,Geography.Regions.Europe.Northern_Europe,0.0,14.0
680,1.0,58767.0,"Бенкендорф, Александр Христофорович",0.0,Q25672,Geography.Regions.Europe.Eastern_Europe,0.0,14.0
681,1.0,58767.0,"Бенкендорф, Александр Христофорович",0.0,Q25672,Geography.Regions.Asia.North_Asia,0.0,14.0
682,1.0,58767.0,"Бенкендорф, Александр Христофорович",0.0,Q25672,Geography.Regions.Asia.Asia*,0.0,14.0
683,1.0,58856.0,"Бардин, Гарри Яковлевич",0.993317186832428,Q1959564,Culture.Biography.Biography*,0.0,15.0
684,1.0,58856.0,"Бардин, Гарри Яковлевич",0.33459946513175964,Q1959564,History_and_Society.Society,0.0,15.0
685,1.0,58856.0,"Бардин, Гарри Яковлевич",0.1824355274438858,Q1959564,History_and_Society.Military_and_warfare,0.0,15.0
686,1.0,58856.0,"Бардин, Гарри Яковлевич",0.0,Q1959564,Geography.Regions.Asia.North_Asia,0.0,15.0
687,1.0,58856.0,"Бардин, Гарри Яковлевич",0.0,Q1959564,Geography.Regions.Europe.Europe*,0.0,15.0
688,1.0,58856.0,"Бардин, Гарри Яковлевич",0.0,Q1959564,Geography.Regions.Europe.Eastern_Europe,0.0,15.0
689,1.0,58856.0,"Бардин, Гарри Яковлевич",0.0,Q1959564,Geography.Regions.Asia.Asia*,0.0,15.0
690,2.0,59030.0,"Тёрнер, Уильям",0.9954004287719727,Q159758,Culture.Biography.Biography*,5054.6654662584115,22.0
691,2.0,59030.0,"Тёрнер, Уильям",0.6791887283325195,Q159758,Culture.Visual_arts.Visual_arts*,5054.6654662584115,22.0
692,2.0,59030.0,"Тёрнер, Уильям",0.13604079389572143,Q159758,Geography.Regions.Europe.Europe*,5054.6654662584115,22.0
693,2.0,59030.0,"Тёрнер, Уильям",0.0,Q159758,Geography.Regions.Europe.Northern_Europe,5054.6654662584115,22.0
694,2.0,59030.0,"Тёрнер, Уильям",0.0,Q159758,Geography.Regions.Europe.Western_Europe,5054.6654662584115,22.0
695,1.0,59216.0,Приштина,0.8962613940238953,Q25270,Geography.Geographical,0.0,17.0
696,1.0,59216.0,Приштина,0.7122421860694885,Q25270,Geography.Regions.Europe.Europe*,0.0,17.0
697,1.0,59216.0,Приштина,0.4532718360424042,Q25270,Geography.Regions.Europe.Southern_Europe,0.0,17.0
698,3.0,59281.0,"Олдрин, Базз",0.9984121918678284,Q2252,Culture.Biography.Biography*,1792.0,8.0
699,3.0,59281.0,"Олдрин, Базз",0.9399233460426331,Q2252,History_and_Society.Transportation,1792.0,8.0
700,3.0,59281.0,"Олдрин, Базз",0.9046605229377747,Q2252,STEM.STEM*,1792.0,8.0
701,3.0,59281.0,"Олдрин, Базз",0.8740872144699097,Q2252,STEM.Space,1792.0,8.0
702,3.0,59281.0,"Олдрин, Базз",0.771853506565094,Q2252,STEM.Technology,1792.0,8.0
703,3.0,59281.0,"Олдрин, Базз",0.7186043858528137,Q2252,History_and_Society.Military_and_warfare,1792.0,8.0
704,3.0,59281.0,"Олдрин, Базз",0.348655104637146,Q2252,STEM.Engineering,1792.0,8.0
705,3.0,59281.0,"Олдрин, Базз",0.18495945835113525,Q2252,Geography.Regions.Americas.North_America,1792.0,8.0
706,3.0,59281.0,"Олдрин, Базз",0.1067005917429924,Q2252,Culture.Sports,1792.0,8.0
707,3.0,59281.0,"Олдрин, Базз",0.10088862478733063,Q2252,History_and_Society.Society,1792.0,8.0
708,3.0,59281.0,"Олдрин, Базз",0.0,Q2252,Geography.Regions.Europe.Europe*,1792.0,8.0
709,1.0,59448.0,"Коллинз, Майкл (астронавт)",0.998142421245575,Q104859,Culture.Biography.Biography*,0.0,8.0
710,1.0,59448.0,"Коллинз, Майкл (астронавт)",0.9783946871757507,Q104859,History_and_Society.Transportation,0.0,8.0
711,1.0,59448.0,"Коллинз, Майкл (астронавт)",0.9219318628311157,Q104859,STEM.STEM*,0.0,8.0
712,1.0,59448.0,"Коллинз, Майкл (астронавт)",0.9149109721183777,Q104859,STEM.Space,0.0,8.0
713,1.0,59448.0,"Коллинз, Майкл (астронавт)",0.8439050912857056,Q104859,STEM.Technology,0.0,8.0
714,1.0,59448.0,"Коллинз, Майкл (астронавт)",0.6442351341247559,Q104859,History_and_Society.Military_and_warfare,0.0,8.0
715,1.0,59448.0,"Коллинз, Майкл (астронавт)",0.3998216390609741,Q104859,STEM.Engineering,0.0,8.0
716,1.0,59448.0,"Коллинз, Майкл (астронавт)",0.10375863313674927,Q104859,Culture.Biography.Women,0.0,8.0
717,1.0,59448.0,"Коллинз, Майкл (астронавт)",0.014629947185516357,Q104859,Geography.Regions.Americas.North_America,0.0,8.0
718,2.0,60226.0,Шпионаж,0.7431780099868774,Q165950,History_and_Society.Politics_and_government,1792.0,16.0
719,2.0,60226.0,Шпионаж,0.320831298828125,Q165950,History_and_Society.Military_and_warfare,1792.0,16.0
720,2.0,60226.0,Шпионаж,0.1520422399044037,Q165950,History_and_Society.Society,1792.0,16.0
721,1.0,61609.0,Челленджер (шаттл),0.9626831412315369,Q54382,STEM.Space,0.0,8.0
722,1.0,61609.0,Челленджер (шаттл),0.9481645226478577,Q54382,History_and_Society.Transportation,0.0,8.0
723,1.0,61609.0,Челленджер (шаттл),0.9304682612419128,Q54382,STEM.STEM*,0.0,8.0
724,1.0,61609.0,Челленджер (шаттл),0.8740872144699097,Q54382,STEM.Technology,0.0,8.0
725,1.0,61609.0,Челленджер (шаттл),0.3998216390609741,Q54382,STEM.Engineering,0.0,8.0
726,1.0,61609.0,Челленджер (шаттл),0.3862146010398865,Q54382,Geography.Regions.Americas.North_America,0.0,8.0
727,1.0,61609.0,Челленджер (шаттл),0.20182321965694427,Q54382,History_and_Society.Military_and_warfare,0.0,8.0
728,1.0,61609.0,Челленджер (шаттл),0.16027602553367615,Q54382,Culture.Biography.Biography*,0.0,8.0
729,1.0,61609.0,Челленджер (шаттл),0.11921291798353195,Q54382,History_and_Society.Business_and_economics,0.0,8.0
730,1.0,61609.0,Челленджер (шаттл),0.1097157895565033,Q54382,STEM.Physics,0.0,8.0
731,1.0,61609.0,Челленджер (шаттл),0.1067005917429924,Q54382,Culture.Sports,0.0,8.0
732,1.0,61609.0,Челленджер (шаттл),0.10088862478733063,Q54382,Culture.Visual_arts.Visual_arts*,0.0,8.0
733,1.0,61609.0,Челленджер (шаттл),0.0,Q54382,Geography.Geographical,0.0,8.0
734,16.0,62129.0,Н-1,0.9763205647468567,Q622762,STEM.Space,200.5703150879359,8.0
735,16.0,62129.0,Н-1,0.9496793746948242,Q622762,STEM.Technology,200.5703150879359,8.0
736,16.0,62129.0,Н-1,0.9466066956520081,Q622762,History_and_Society.Transportation,200.5703150879359,8.0
737,16.0,62129.0,Н-1,0.9433575868606567,Q622762,STEM.STEM*,200.5703150879359,8.0
738,16.0,62129.0,Н-1,0.2568419873714447,Q622762,History_and_Society.Military_and_warfare,200.5703150879359,8.0
739,16.0,62129.0,Н-1,0.24509501457214355,Q622762,History_and_Society.Society,200.5703150879359,8.0
740,16.0,62129.0,Н-1,0.0,Q622762,Geography.Regions.Europe.Europe*,200.5703150879359,8.0
741,16.0,62129.0,Н-1,0.0,Q622762,Geography.Regions.Europe.Eastern_Europe,200.5703150879359,8.0
742,16.0,62129.0,Н-1,0.0,Q622762,Geography.Regions.Asia.North_Asia,200.5703150879359,8.0
743,16.0,62129.0,Н-1,0.0,Q622762,Geography.Regions.Asia.Asia*,200.5703150879359,8.0
744,24.0,62232.0,Список аппаратов серии Союз,1.0,Q1427078,Compilation.List_Disambig,1661.9194202810354,8.0
745,24.0,62232.0,Список аппаратов серии Союз,0.9982553720474243,Q1427078,STEM.Space,1661.9194202810354,8.0
746,24.0,62232.0,Список аппаратов серии Союз,0.9626831412315369,Q1427078,STEM.STEM*,1661.9194202810354,8.0
747,24.0,62232.0,Список аппаратов серии Союз,0.9362950325012207,Q1427078,History_and_Society.Transportation,1661.9194202810354,8.0
748,24.0,62232.0,Список аппаратов серии Союз,0.9304682612419128,Q1427078,STEM.Technology,1661.9194202810354,8.0
749,2.0,63299.0,Колумбия (шаттл),0.979677677154541,Q54383,STEM.STEM*,1792.0,8.0
750,2.0,63299.0,Колумбия (шаттл),0.9679093360900879,Q54383,History_and_Society.Transportation,1792.0,8.0
751,2.0,63299.0,Колумбия (шаттл),0.9099169969558716,Q54383,STEM.Space,1792.0,8.0
752,2.0,63299.0,Колумбия (шаттл),0.6442351341247559,Q54383,STEM.Technology,1792.0,8.0
753,2.0,63299.0,Колумбия (шаттл),0.59267657995224,Q54383,STEM.Engineering,1792.0,8.0
754,2.0,63299.0,Колумбия (шаттл),0.34697775745391846,Q54383,Geography.Regions.Americas.North_America,1792.0,8.0
755,2.0,63299.0,Колумбия (шаттл),0.1259327530860901,Q54383,Culture.Biography.Biography*,1792.0,8.0
756,2.0,63307.0,Литавры,0.4688006341457367,Q189737,Culture.Media.Media*,0.0,10.0
757,2.0,63307.0,Литавры,0.33459946513175964,Q189737,Culture.Media.Music,0.0,10.0
758,2.0,63307.0,Литавры,0.12253321707248688,Q189737,History_and_Society.Society,0.0,10.0
759,26.0,63483.0,Православная церковь в Америке,0.8267217874526978,Q694002,Culture.Philosophy_and_religion,18371.02148279729,7.0
760,26.0,63483.0,Православная церковь в Америке,0.11280541121959686,Q694002,History_and_Society.Society,18371.02148279729,7.0
761,26.0,63483.0,Православная церковь в Америке,0.0,Q694002,Geography.Regions.Americas.North_America,18371.02148279729,7.0
762,21.0,63485.0,Болгарская православная церковь,0.9896818399429321,Q242758,Geography.Regions.Europe.Eastern_Europe,6503.314854289109,7.0
763,21.0,63485.0,Болгарская православная церковь,0.9886782765388489,Q242758,Geography.Regions.Europe.Europe*,6503.314854289109,7.0
764,21.0,63485.0,Болгарская православная церковь,0.3557848632335663,Q242758,Culture.Philosophy_and_religion,6503.314854289109,7.0
765,21.0,63485.0,Болгарская православная церковь,0.18714269995689392,Q242758,History_and_Society.Society,6503.314854289109,7.0
766,25.0,63489.0,Иерусалимская православная церковь,0.8991314172744751,Q632602,Geography.Regions.Asia.West_Asia,11044.95127919674,7.0
767,25.0,63489.0,Иерусалимская православная церковь,0.8903042674064636,Q632602,Culture.Philosophy_and_religion,11044.95127919674,7.0
768,25.0,63489.0,Иерусалимская православная церковь,0.7826725244522095,Q632602,Geography.Regions.Asia.Asia*,11044.95127919674,7.0
769,25.0,63489.0,Иерусалимская православная церковь,0.1067005917429924,Q632602,Geography.Regions.Europe.Southern_Europe,11044.95127919674,7.0
770,25.0,63489.0,Иерусалимская православная церковь,0.10088862478733063,Q632602,Geography.Regions.Europe.Europe*,11044.95127919674,7.0
771,21.0,63493.0,Польская православная церковь,0.91965252161026,Q463406,Culture.Philosophy_and_religion,370.4600126506549,7.0
772,21.0,63493.0,Польская православная церковь,0.4835854640007019,Q463406,Geography.Regions.Europe.Eastern_Europe,370.4600126506549,7.0
773,21.0,63493.0,Польская православная церковь,0.45432912015914917,Q463406,Geography.Regions.Europe.Europe*,370.4600126506549,7.0
774,21.0,63493.0,Польская православная церковь,0.11597072333097458,Q463406,History_and_Society.Society,370.4600126506549,7.0
775,16.0,63494.0,Румынская православная церковь,0.59267657995224,Q181901,Culture.Philosophy_and_religion,106.27583534152042,7.0
776,16.0,63494.0,Румынская православная церковь,0.13604079389572143,Q181901,Geography.Regions.Europe.Europe*,106.27583534152042,7.0
777,16.0,63494.0,Румынская православная церковь,0.0,Q181901,Geography.Regions.Europe.Eastern_Europe,106.27583534152042,7.0
778,20.0,63497.0,Сербская православная церковь,0.49901001358032226,Q188814,Geography.Regions.Europe.Southern_Europe,26944.935510630552,7.0
779,20.0,63497.0,Сербская православная церковь,0.493098961353302,Q188814,Geography.Regions.Europe.Europe*,26944.935510630552,7.0
780,20.0,63497.0,Сербская православная церковь,0.40734341740608215,Q188814,Culture.Philosophy_and_religion,26944.935510630552,7.0
781,20.0,63497.0,Сербская православная церковь,0.1520422399044037,Q188814,History_and_Society.History,26944.935510630552,7.0
782,20.0,63497.0,Сербская православная церковь,0.1259327530860901,Q188814,History_and_Society.Politics_and_government,26944.935510630552,7.0
783,14.0,63507.0,Кипрская православная церковь,0.8840492963790894,Q59776,Geography.Regions.Asia.West_Asia,125.93533457237156,7.0
784,14.0,63507.0,Кипрская православная церковь,0.8519628047943115,Q59776,Geography.Regions.Asia.Asia*,125.93533457237156,7.0
785,14.0,63507.0,Кипрская православная церковь,0.7981967926025391,Q59776,Geography.Regions.Europe.Southern_Europe,125.93533457237156,7.0
786,14.0,63507.0,Кипрская православная церковь,0.7606606483459473,Q59776,Culture.Philosophy_and_religion,125.93533457237156,7.0
787,14.0,63507.0,Кипрская православная церковь,0.33459946513175964,Q59776,Geography.Regions.Europe.Europe*,125.93533457237156,7.0
788,2.0,71071.0,Аполлон-1,0.9978272914886475,Q194082,STEM.Space,0.0,8.0
789,2.0,71071.0,Аполлон-1,0.9926641583442688,Q194082,History_and_Society.Transportation,0.0,8.0
790,2.0,71071.0,Аполлон-1,0.9890230894088745,Q194082,STEM.STEM*,0.0,8.0
791,2.0,71071.0,Аполлон-1,0.9688661694526672,Q194082,STEM.Technology,0.0,8.0
792,2.0,71071.0,Аполлон-1,0.1824355274438858,Q194082,Geography.Regions.Americas.North_America,0.0,8.0
793,2.0,71071.0,Аполлон-1,0.11597072333097458,Q194082,History_and_Society.Military_and_warfare,0.0,8.0
